Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###601/723/1001	28.951	0.926	0.397	Chr04	58709962	58711948	701	C	EnSpm-5_VV	DNA/CMC-EnSpm	(16861)	4149	3025	70391/70391/70391	3	0.033
###280/2094/26980/2825	12.306	3.152	6.582	Chr04	4028845	4039474	5112	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8365	(442)	52053/52054/52055/52056	4	0.580
280	23.5	1.5	0.0	Chr04	4028845	4028912	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	52053	1
2094	15.2	4.8	11.9	Chr04	4032713	4034086	924	+	EnSpm-1_GR	DNA/EnSpmCACTA	2071	2994	(5813)	52054	1
26980	7.8	0.8	0.3	Chr04	4034965	4038607	3661	+	EnSpm-1_GR	DNA/EnSpmCACTA	3824	7484	(1323)	52055	1
2825	10.3	5.0	1.5	Chr04	4039032	4039474	458	+	EnSpm-1_GR	DNA/EnSpmCACTA	7908	8365	(442)	52056	1

###263	24.6	1.4	0.0	Chr04	4028926	4028994	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	70	(8737)	52053	1	0.008

###237	0.0	6.7	0.0	Chr04	4151270	4151299	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	8775	52081	1	0.004

###8912/21923/6534	4.646	1.184	1.469	Chr04	4304514	4310035	5449	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	2251	52100/52100/52101	3	0.619
8912	4.1	1.9	0.4	Chr04	4304514	4305889	1448	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	7359	52100	1
21923	2.8	0.1	0.4	Chr04	4305990	4308798	2800	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1463)	7344	4545	52100	1
6534	9.6	2.9	5.2	Chr04	4308809	4310035	1201	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5356)	3451	2251	52101	1

###18201/6109/230	10.558	1.613	1.182	Chr04	4411482	4418298	3719	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	52118/52118/52119	3	0.422
18201	12.0	2.0	1.1	Chr04	4411482	4414372	2916	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5892	52118	1
6109	3.8	0.0	1.6	Chr04	4414835	4415578	732	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3379)	5428	4697	52118	1
230	24.6	2.9	0.0	Chr04	4418230	4418298	71	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8735)	72	2	52119	1

###31370/10918	8.983	1.502	1.503	Chr04	5042453	5048644	6091	+	EnSpm-1_GR	DNA/EnSpmCACTA	2711	8807	(0)	52260/52261	2	0.692
31370	7.4	0.9	0.3	Chr04	5042453	5046614	4186	+	EnSpm-1_GR	DNA/EnSpmCACTA	2711	6896	(1911)	52260	1
10918	12.4	2.8	4.1	Chr04	5046716	5048644	1905	+	EnSpm-1_GR	DNA/EnSpmCACTA	6903	8807	(0)	52261	1

###244/3017/508/4941	13.865	7.525	3.094	Chr04	5250307	5259203	1697	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	8807	(0)	52324/52325/52328/52329	4	0.193
244	17.9	0.0	8.2	Chr04	5250307	5250385	73	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	1809	(6998)	52324	1
3017	14.2	9.7	3.1	Chr04	5250524	5251425	959	+	EnSpm-1_GR	DNA/EnSpmCACTA	1837	2795	(6012)	52325	1
508	15.4	0.0	0.0	Chr04	5258445	5258567	123	+	EnSpm-1_GR	DNA/EnSpmCACTA	2709	2831	(5976)	52328	1
4941	4.5	0.9	2.2	Chr04	5258567	5259203	629	+	EnSpm-1_GR	DNA/EnSpmCACTA	8179	8807	(0)	52329	1

###287/4980/4953/16019	7.245	0.798	0.472	Chr04	5725846	5742898	3327	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	6259	(2548)	52416/52417/52418/52420	4	0.378
287	17.2	4.5	3.0	Chr04	5725846	5725911	67	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	67	(8740)	52416	1
4980	9.4	1.0	0.4	Chr04	5728039	5728766	732	+	EnSpm-1_GR	DNA/EnSpmCACTA	2589	3320	(5487)	52417	1
4953	4.4	0.0	0.0	Chr04	5728755	5729344	590	+	EnSpm-1_GR	DNA/EnSpmCACTA	3418	4007	(4800)	52418	1
16019	3.9	0.3	0.4	Chr04	5740960	5742898	1938	+	EnSpm-1_GR	DNA/EnSpmCACTA	4322	6259	(2548)	52420	1

###2693/2711	6.104	2.503	0.381	Chr04	5744231	5745457	741	+	EnSpm-1_GR	DNA/EnSpmCACTA	7592	8807	(0)	52421/52422	2	0.084
2693	4.2	0.0	0.0	Chr04	5744231	5744561	331	+	EnSpm-1_GR	DNA/EnSpmCACTA	7592	7922	(885)	52421	1
2711	7.7	4.6	0.7	Chr04	5745063	5745457	410	+	EnSpm-1_GR	DNA/EnSpmCACTA	8398	8807	(0)	52422	1

###23163/22511	4.747	0.949	0.050	Chr04	6928449	6934037	5672	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2693	52735/52735	2	0.644
23163	4.1	0.8	0.1	Chr04	6928449	6931271	2845	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5963	52735	1
22511	5.4	1.1	0.0	Chr04	6931243	6934037	2827	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3288)	5519	2693	52735	1

###270/1129	17.091	7.253	5.377	Chr04	7176724	7180366	386	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8550	(257)	52790/52792	2	0.044
270	21.7	2.9	0.0	Chr04	7176724	7176792	71	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	72	(8735)	52790	1
1129	16.3	8.0	6.3	Chr04	7179965	7180366	315	+	EnSpm-1_GR	DNA/EnSpmCACTA	8236	8550	(257)	52792	1

###248/1201/3978	17.816	4.042	7.612	Chr04	7177581	7182974	1645	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	7318	(1489)	52791/52793/52794	3	0.187
248	16.9	4.4	4.4	Chr04	7177581	7177648	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	70	(8737)	52791	1
1201	18.2	4.2	9.1	Chr04	7181373	7182195	795	+	EnSpm-1_GR	DNA/EnSpmCACTA	2115	2909	(5898)	52793	1
3978	16.1	3.0	0.8	Chr04	7182210	7182974	782	+	EnSpm-1_GR	DNA/EnSpmCACTA	6537	7318	(1489)	52794	1

###262/2177/1665	17.723	4.213	8.922	Chr04	7256331	7264354	1483	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8805	(2)	52818/52820/52821	3	0.168
262	27.0	4.0	0.0	Chr04	7256331	7256404	77	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	77	(8730)	52818	1
2177	17.2	3.4	10.1	Chr04	7258804	7259850	956	+	EnSpm-1_GR	DNA/EnSpmCACTA	2064	3019	(5788)	52820	1
1665	16.7	10.6	4.7	Chr04	7263929	7264354	450	+	EnSpm-1_GR	DNA/EnSpmCACTA	8356	8805	(2)	52821	1

###244	27.4	1.4	0.0	Chr04	7256626	7256698	74	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	76	(8731)	52819	1	0.008

###1896/16813/5376	4.785	1.854	2.306	Chr04	7293561	7297079	3409	+	EnSpm-1_GR	DNA/EnSpmCACTA	2124	8807	(0)	52836/52837/52838	3	0.387
1896	11.0	8.3	6.0	Chr04	7293561	7294256	711	+	EnSpm-1_GR	DNA/EnSpmCACTA	2124	2834	(5973)	52836	1
16813	2.3	0.1	0.3	Chr04	7294253	7296236	1981	+	EnSpm-1_GR	DNA/EnSpmCACTA	6051	8031	(776)	52837	1
5376	5.6	0.5	4.2	Chr04	7296337	7297079	717	+	EnSpm-1_GR	DNA/EnSpmCACTA	8091	8807	(0)	52838	1

###12079/2900/1064/225/240	12.783	3.890	4.204	Chr04	8999914	9011463	3654	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	53396/53396/53397/53398/53399	5	0.415
12079	13.0	3.6	2.5	Chr04	8999914	9002497	2529	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6279	53396	1
2900	7.2	0.0	0.0	Chr04	9002598	9002971	374	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2589)	6218	5845	53396	1
1064	14.2	6.8	12.2	Chr04	9007895	9008679	682	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5932)	2875	2194	53397	1
225	18.5	4.4	4.4	Chr04	9010529	9010596	68	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	3	53398	1
240	24.6	2.9	0.0	Chr04	9011395	9011463	71	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8735)	72	2	53399	1

###3868/13639	5.689	3.049	0.582	Chr04	9451956	9454375	2481	+	EnSpm-1_GR	DNA/EnSpmCACTA	2387	8807	(0)	53519/53520	2	0.282
3868	10.9	6.5	1.8	Chr04	9451956	9452738	819	+	EnSpm-1_GR	DNA/EnSpmCACTA	2387	3205	(5602)	53519	1
13639	3.2	1.4	0.0	Chr04	9452737	9454375	1662	+	EnSpm-1_GR	DNA/EnSpmCACTA	7146	8807	(0)	53520	1

###229/235/10551	6.328	1.947	0.903	Chr04	9454512	9471302	1253	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	5763	(3044)	53521/53524/53526	3	0.142
229	9.4	0.0	0.0	Chr04	9454512	9454543	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	32	(8775)	53521	1
235	7.3	4.8	2.3	Chr04	9457185	9457226	43	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	44	(8763)	53524	1
10551	2.1	0.2	0.0	Chr04	9470096	9471302	1209	+	EnSpm-1_GR	DNA/EnSpmCACTA	4555	5763	(3044)	53526	1

###18142	3.9	0.4	2.2	Chr04	9472086	9474386	2261	+	EnSpm-1_GR	DNA/EnSpmCACTA	6547	8807	(0)	53527	1	0.257

###225	10.2	11.8	3.6	Chr04	11134726	11134776	55	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8753	54069	1	0.006

###7022	14.0	0.3	0.5	Chr04	11142770	11143938	1167	+	EnSpm-1_GR	DNA/EnSpmCACTA	6752	7918	(889)	54070	1	0.133

###25802/6600	15.569	2.089	1.286	Chr04	12713217	12728407	6356	+	EnSpm-1_GR	DNA/EnSpmCACTA	2346	8701	(106)	54571/54575	2	0.722
25802	15.4	1.8	0.9	Chr04	12713217	12717695	4823	+	EnSpm-1_GR	DNA/EnSpmCACTA	2346	7168	(1639)	54571	1
6600	16.1	3.0	2.5	Chr04	12726985	12728407	1538	+	EnSpm-1_GR	DNA/EnSpmCACTA	7164	8701	(106)	54575	1

###226	32.0	0.0	0.0	Chr04	12815844	12815918	75	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	77	(8730)	54607	1	0.009

###71900	3.2	0.9	0.3	Chr04	12816088	12824844	8807	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	54608	1	1.000

###20216	13.7	2.3	0.6	Chr04	13360025	13363551	3694	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5114	54816	1	0.419

###253	10.0	2.5	0.0	Chr04	13373734	13373773	41	+	EnSpm-1_GR	DNA/EnSpmCACTA	8767	8807	(0)	54822	1	0.005

###1605/351	17.636	7.930	6.870	Chr04	13417796	13420550	637	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	3	54841/54842	2	0.072
1605	17.6	8.8	7.8	Chr04	13417796	13418290	569	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8239	54841	1
351	17.9	1.5	0.0	Chr04	13420484	13420550	68	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	3	54842	1

###257/999/15877	9.579	1.376	1.351	Chr04	13440126	13446893	2547	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	54847/54850/54852	3	0.289
257	26.5	3.5	2.3	Chr04	13440126	13440210	86	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	86	(8721)	54847	1
999	1.7	0.0	0.8	Chr04	13444413	13444530	117	+	EnSpm-1_GR	DNA/EnSpmCACTA	6249	6365	(2442)	54850	1
15877	4.7	1.2	1.2	Chr04	13444632	13446893	2344	+	EnSpm-1_GR	DNA/EnSpmCACTA	6464	8807	(0)	54852	1

###303/965	8.512	2.097	2.047	Chr04	13440659	13444639	192	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	5358	(3449)	54848/54851	2	0.022
303	15.6	6.1	2.9	Chr04	13440659	13440724	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	68	(8739)	54848	1
965	4.8	0.0	1.6	Chr04	13444514	13444639	124	+	EnSpm-1_GR	DNA/EnSpmCACTA	5235	5358	(3449)	54851	1

###303	15.6	6.1	2.9	Chr04	13441105	13441170	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	68	(8739)	54849	1	0.008

###239	26.7	2.6	1.3	Chr04	13720003	13720078	77	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	1	54944	1	0.009

###290/26923/12144	9.401	1.684	1.322	Chr04	13823148	13830770	5770	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	54975/54978/54979	3	0.655
290	23.7	1.3	1.3	Chr04	13823148	13823224	77	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	77	(8730)	54975	1
26923	8.3	1.8	0.0	Chr04	13825077	13828703	3692	+	EnSpm-1_GR	DNA/EnSpmCACTA	2749	6440	(2367)	54978	1
12144	11.5	1.4	4.8	Chr04	13828702	13830770	2001	+	EnSpm-1_GR	DNA/EnSpmCACTA	6807	8807	(0)	54979	1

###265/719	17.451	8.783	1.086	Chr04	13823275	13831157	281	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	54976/54980	2	0.032
265	27.0	1.3	1.3	Chr04	13823275	13823349	75	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	76	(8731)	54976	1
719	13.6	11.8	1.0	Chr04	13830972	13831157	206	+	EnSpm-1_GR	DNA/EnSpmCACTA	8602	8807	(0)	54980	1

###258	20.3	3.3	1.6	Chr04	13823365	13823424	61	+	EnSpm-1_GR	DNA/EnSpmCACTA	7	67	(8740)	54976	1	0.007

###246	26.7	1.3	0.0	Chr04	13823607	13823681	76	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	76	(8731)	54977	1	0.009

###17165/34404/260	3.699	0.907	0.231	Chr04	17365319	17374209	6362	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	3	56300/56300/56301	3	0.722
17165	3.1	1.5	0.1	Chr04	17365319	17367405	2115	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6693	56300	1
34404	3.7	0.6	0.3	Chr04	17367506	17371678	4183	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2131)	6676	2494	56300	1
260	23.8	1.6	0.0	Chr04	17374147	17374209	64	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	3	56301	1

###46197	3.9	1.3	0.6	Chr04	17394693	17400540	5891	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2916)	5891	1	56310	1	0.669

###226	12.8	5.1	0.0	Chr04	17401534	17401572	41	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4)	8803	8763	56311	1	0.005

###1093/6048	13.115	6.402	3.691	Chr04	18371614	18373163	1603	+	EnSpm-1_GR	DNA/EnSpmCACTA	2322	8807	(0)	56696/56697	2	0.182
1093	13.9	7.4	6.9	Chr04	18371614	18372061	450	+	EnSpm-1_GR	DNA/EnSpmCACTA	2322	2771	(6036)	56696	1
6048	12.8	6.0	2.4	Chr04	18372050	18373163	1153	+	EnSpm-1_GR	DNA/EnSpmCACTA	7655	8807	(0)	56697	1

###16269	4.5	1.8	0.1	Chr04	18974744	18976792	2084	+	EnSpm-1_GR	DNA/EnSpmCACTA	6724	8807	(0)	56948	1	0.237

###325/19474/13542	14.932	1.620	1.386	Chr04	21006702	21012816	5914	+	EnSpm-1_GR	DNA/EnSpmCACTA	2750	8701	(106)	57757/57758/57759	3	0.672
325	9.0	7.9	9.7	Chr04	21006702	21006847	113	+	EnSpm-1_GR	DNA/EnSpmCACTA	2750	2862	(5945)	57757	1
19474	15.3	1.2	0.7	Chr04	21007041	21010259	3235	+	EnSpm-1_GR	DNA/EnSpmCACTA	2901	6135	(2672)	57758	1
13542	14.8	1.8	1.8	Chr04	21010279	21012816	2600	+	EnSpm-1_GR	DNA/EnSpmCACTA	6102	8701	(106)	57759	1

###1047/718/1795	10.280	2.168	7.252	Chr04	21109554	21110421	735	+	EnSpm-1_GR	DNA/EnSpmCACTA	2517	8807	(0)	57794/57795/57796	3	0.083
1047	12.3	3.5	12.8	Chr04	21109554	21109927	343	+	EnSpm-1_GR	DNA/EnSpmCACTA	2517	2859	(5948)	57794	1
718	5.2	0.0	0.0	Chr04	21110022	21110117	96	+	EnSpm-1_GR	DNA/EnSpmCACTA	6699	6794	(2013)	57795	1
1795	9.2	1.0	1.7	Chr04	21110124	21110421	296	+	EnSpm-1_GR	DNA/EnSpmCACTA	8512	8807	(0)	57796	1

###17157	16.2	2.4	0.9	Chr04	21328308	21331457	3194	C	EnSpm-1_GR	DNA/EnSpmCACTA	(106)	8701	5508	57855	1	0.363

###21124	11.3	0.4	1.3	Chr04	21799974	21803237	3344	+	EnSpm-1_GR	DNA/EnSpmCACTA	5180	8523	(284)	57993	1	0.380

###244/40435/485	4.572	1.289	1.630	Chr04	23231522	23240552	5371	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	58530/58534/58535	3	0.610
244	20.7	13.9	2.3	Chr04	23231522	23231600	88	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	88	(8719)	58530	1
40435	4.3	1.1	1.6	Chr04	23234963	23240193	5202	+	EnSpm-1_GR	DNA/EnSpmCACTA	2124	7325	(1482)	58534	1
485	7.5	1.2	3.7	Chr04	23240470	23240552	81	+	EnSpm-1_GR	DNA/EnSpmCACTA	8727	8807	(0)	58535	1

###229	23.9	2.9	1.4	Chr04	23231601	23231668	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	5	73	(8734)	58531	1	0.008

###248	14.7	6.8	6.8	Chr04	23231806	23231878	73	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	75	(8732)	58532	1	0.008

###232	18.5	15.3	2.5	Chr04	23232887	23232958	81	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	81	(8726)	58533	1	0.009

###1852/33478/10721	4.627	2.157	1.203	Chr04	23302904	23309419	6617	+	EnSpm-1_GR	DNA/EnSpmCACTA	2132	8807	(0)	58558/58559/58560	3	0.751
1852	6.9	12.0	7.3	Chr04	23302904	23303599	857	+	EnSpm-1_GR	DNA/EnSpmCACTA	2132	2988	(5819)	58558	1
33478	3.6	0.1	0.1	Chr04	23303700	23307686	3988	+	EnSpm-1_GR	DNA/EnSpmCACTA	3000	6987	(1820)	58559	1
10721	6.2	3.0	1.3	Chr04	23307787	23309419	1772	+	EnSpm-1_GR	DNA/EnSpmCACTA	7036	8807	(0)	58560	1

###6886/40930/231/244	5.027	1.396	1.397	Chr04	23498014	23506976	6285	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	58615/58615/58616/58617	4	0.714
6886	6.2	0.5	2.0	Chr04	23498014	23498937	911	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7897	58615	1
40930	4.4	1.4	1.3	Chr04	23499413	23504703	5298	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1386)	7421	2124	58615	1
231	25.0	2.8	0.0	Chr04	23506594	23506665	74	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8731)	76	3	58616	1
244	20.7	13.9	2.3	Chr04	23506898	23506976	88	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8719)	88	1	58617	1

###231	22.0	13.9	2.3	Chr04	23508260	23508338	88	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8719)	88	1	58618	1	0.010

###385	21.3	16.1	1.2	Chr04	24898677	24898899	256	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8552	59423	1	0.029

###248	2.9	2.9	0.0	Chr04	24907252	24907285	35	+	EnSpm-1_GR	DNA/EnSpmCACTA	8773	8807	(0)	59424	1	0.004

###253	3.0	3.0	0.0	Chr04	24907531	24907563	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	59425	1	0.004

###241/17651/7392/12112	6.530	2.320	0.480	Chr04	24909769	24918583	5278	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	59426/59427/59428/59429	4	0.599
241	26.1	1.5	0.0	Chr04	24909769	24909833	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	59426	1
17651	5.8	2.0	0.5	Chr04	24912325	24914763	2476	+	EnSpm-1_GR	DNA/EnSpmCACTA	2436	4911	(3896)	59427	1
7392	6.7	0.2	0.1	Chr04	24915632	24916589	959	+	EnSpm-1_GR	DNA/EnSpmCACTA	5784	6742	(2065)	59428	1
12112	7.1	4.8	0.7	Chr04	24916877	24918583	1777	+	EnSpm-1_GR	DNA/EnSpmCACTA	7031	8807	(0)	59429	1

###233/52849	4.624	0.905	0.609	Chr04	28833715	28842049	6733	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	61008/61009	2	0.765
233	25.0	1.4	1.4	Chr04	28833715	28833787	73	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	73	(8734)	61008	1
52849	4.4	0.9	0.6	Chr04	28835411	28842049	6660	+	EnSpm-1_GR	DNA/EnSpmCACTA	2148	8807	(0)	61009	1

###276	25.3	2.7	0.0	Chr04	28883154	28883228	77	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	79	(8728)	61036	1	0.009

###13898/1515/21999	12.738	1.124	0.436	Chr04	28907217	28916269	6018	+	EnSpm-1_GR	DNA/EnSpmCACTA	2790	8807	(0)	61049/61051/61052	3	0.683
13898	12.5	0.4	0.2	Chr04	28907217	28909278	2066	+	EnSpm-1_GR	DNA/EnSpmCACTA	2790	4855	(3952)	61049	1
1515	13.0	2.1	0.0	Chr04	28912291	28912528	243	+	EnSpm-1_GR	DNA/EnSpmCACTA	4851	5093	(3714)	61051	1
21999	13.0	1.9	0.8	Chr04	28912515	28916269	3904	+	EnSpm-1_GR	DNA/EnSpmCACTA	4904	8807	(0)	61052	1

###4056	15.0	6.7	6.1	Chr04	28956470	28957412	948	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7860	61067	1	0.108

###51500	3.8	1.8	1.0	Chr04	28967480	28973971	6543	+	EnSpm-1_GR	DNA/EnSpmCACTA	2265	8807	(0)	61068	1	0.743

###281	25.4	15.3	0.7	Chr04	29534207	29534337	150	+	EnSpm-1_GR	DNA/EnSpmCACTA	8650	8799	(8)	61255	1	0.017

###230	6.3	0.0	3.1	Chr04	29534571	29534603	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	34	(8773)	61256	1	0.004

###665/3732	11.769	9.659	4.056	Chr04	29583051	29584082	1099	+	EnSpm-1_GR	DNA/EnSpmCACTA	1823	8807	(0)	61271/61272	2	0.125
665	16.9	16.5	3.6	Chr04	29583051	29583498	504	+	EnSpm-1_GR	DNA/EnSpmCACTA	1823	2326	(6481)	61271	1
3732	7.9	4.5	4.4	Chr04	29583489	29584082	595	+	EnSpm-1_GR	DNA/EnSpmCACTA	8213	8807	(0)	61272	1

###291/8512/23397	10.674	2.495	3.551	Chr04	30478030	30486044	5495	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	8807	(0)	61607/61608/61609	3	0.624
291	9.9	2.7	4.1	Chr04	30478030	30478103	73	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	1809	(6998)	61607	1
8512	11.4	3.8	6.1	Chr04	30478918	30480806	1658	+	EnSpm-1_GR	DNA/EnSpmCACTA	2069	3726	(5081)	61608	1
23397	10.2	1.6	1.8	Chr04	30482123	30486044	3764	+	EnSpm-1_GR	DNA/EnSpmCACTA	5044	8807	(0)	61609	1

###230	3.2	6.5	0.0	Chr04	30504346	30504376	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8774	8806	(1)	61624	1	0.004

###364	20.8	13.3	3.1	Chr04	30510122	30510354	256	+	EnSpm-1_GR	DNA/EnSpmCACTA	8552	8807	(0)	61625	1	0.029

###240	8.8	0.0	2.9	Chr04	30510623	30510657	34	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	34	(8773)	61626	1	0.004

###48763	4.7	1.5	0.8	Chr04	30677314	30683979	6762	+	EnSpm-1_GR	DNA/EnSpmCACTA	2027	8788	(19)	61688	1	0.768

###9101/33743/2137	6.914	1.397	0.369	Chr04	32372274	32378303	6219	+	EnSpm-1_GR	DNA/EnSpmCACTA	2396	8807	(0)	62387/62388/62389	3	0.706
9101	7.3	4.0	0.4	Chr04	32372274	32373578	1351	+	EnSpm-1_GR	DNA/EnSpmCACTA	2396	3746	(5061)	62387	1
