Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###4077/1691	25.825	1.525	2.800	Chr12	326522	328154	1617	+	EnSpm-1_GR	DNA/EnSpmCACTA	4391	6632	(2175)	198900/198901	2	0.184
3795	11.6	3.2	9.0	Chr12	14468594	14469594	948	+	EnSpm-1_GR	DNA/EnSpmCACTA	2192	3139	(5668)	202653	1
37907	7.7	0.5	0.2	Chr12	14469695	14474732	5053	+	EnSpm-1_GR	DNA/EnSpmCACTA	3162	8214	(593)	202654	1

###1887/6802/7301/9475	5.561	1.733	1.710	Chr12	14596522	14604554	3614	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2409	202696/202697/202698/202698	4	0.410
1887	7.0	8.2	1.5	Chr12	14596522	14596827	326	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8482	202696	1
6802	4.0	0.0	0.5	Chr12	14598671	14599508	834	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2057)	6750	5917	202697	1
7301	3.4	0.9	0.0	Chr12	14601933	14602814	890	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3943)	4864	3975	202698	1
9475	9.7	1.1	6.0	Chr12	14602915	14604554	1564	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4835)	3972	2409	202698	1

###277	20.6	3.2	0.0	Chr12	15474311	15474373	65	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	67	(8740)	202978	1	0.007

###2436/7148/45893	6.719	2.224	1.164	Chr12	15616472	15625229	8202	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	203048/203049/203050	3	0.931
2436	8.0	8.2	0.9	Chr12	15616472	15616863	420	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	420	(8387)	203048	1
7148	4.5	1.4	2.9	Chr12	15616871	15617928	1043	+	EnSpm-1_GR	DNA/EnSpmCACTA	379	1421	(7386)	203049	1
45893	7.0	2.0	0.9	Chr12	15618624	15625229	6781	+	EnSpm-1_GR	DNA/EnSpmCACTA	2027	8807	(0)	203050	1

###11878/4958/249/283	7.283	3.745	0.671	Chr12	16079269	16084345	2521	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	203222/203223/203224/203225	4	0.286
11878	4.7	1.7	0.7	Chr12	16079269	16080783	1530	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7278	203222	1
4958	10.4	7.4	0.3	Chr12	16080781	16081667	922	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5493)	3314	2393	203223	1
249	16.7	2.9	4.4	Chr12	16083782	16083850	68	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	3	203224	1
283	20.6	1.4	1.4	Chr12	16084277	16084345	69	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	2	203225	1

###240	5.9	2.9	0.0	Chr12	16085416	16085449	35	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	35	(8772)	203226	1	0.004

###249/15368	6.303	3.202	3.881	Chr12	19221701	19224786	2510	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	2813	(5994)	204418/204420	2	0.285
249	29.3	0.0	0.0	Chr12	19221701	19221775	75	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	77	(8730)	204418	1
15368	5.6	3.3	4.0	Chr12	19222335	19224786	2435	+	EnSpm-1_GR	DNA/EnSpmCACTA	379	2813	(5994)	204420	1

###2550	6.7	7.9	0.9	Chr12	19221935	19222327	420	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	420	(8387)	204419	1	0.048

###19563	4.5	1.1	0.3	Chr12	19242265	19244715	2472	+	EnSpm-1_GR	DNA/EnSpmCACTA	6336	8807	(0)	204424	1	0.281

###6574/25083	16.376	1.351	1.451	Chr12	19378673	19387820	5646	C	EnSpm-1_GR	DNA/EnSpmCACTA	(205)	8602	2901	204489/204489	2	0.641
6574	17.5	3.9	3.4	Chr12	19378673	19380087	1422	C	EnSpm-1_GR	DNA/EnSpmCACTA	(205)	8602	7181	204489	1
25083	16.0	0.5	0.8	Chr12	19383584	19387820	4224	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1683)	7124	2901	204489	1

###234	17.8	2.2	0.0	Chr12	19647641	19647685	46	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8762	204612	1	0.005

###10979	4.7	0.6	2.3	Chr12	21072551	21073981	1407	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7401	205202	1	0.160

###235/12997/35114	6.377	0.912	2.230	Chr12	22764029	22772471	6675	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	205857/205858/205859	3	0.758
235	23.2	1.4	1.4	Chr12	22764029	22764098	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	70	(8737)	205857	1
12997	8.2	1.8	4.2	Chr12	22765669	22767771	1961	+	EnSpm-1_GR	DNA/EnSpmCACTA	2195	4155	(4652)	205858	1
35114	4.5	0.2	0.7	Chr12	22767872	22772471	4644	+	EnSpm-1_GR	DNA/EnSpmCACTA	4164	8807	(0)	205859	1

###1664/697/297	10.828	6.008	1.262	Chr12	22853924	22854419	623	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2641	205896/205896/205897	3	0.071
1664	12.2	8.2	0.6	Chr12	22853924	22854253	355	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8453	205896	1
697	1.2	0.0	0.0	Chr12	22854252	22854333	82	C	EnSpm-1_GR	DNA/EnSpmCACTA	(737)	8070	7989	205896	1
297	13.9	3.9	4.2	Chr12	22854311	22854419	186	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5981)	2826	2641	205897	1

###370	6.1	0.0	0.0	Chr12	22856968	22857033	66	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6022)	2785	2720	205897	1	0.007

###247/10022/32158	10.050	1.838	2.149	Chr12	24532179	24542287	6548	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	206402/206404/206405	3	0.743
247	20.7	13.9	2.3	Chr12	24532179	24532257	88	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	88	(8719)	206402	1
10022	10.5	1.3	3.0	Chr12	24535621	24537272	1625	+	EnSpm-1_GR	DNA/EnSpmCACTA	2321	3945	(4862)	206404	1
32158	9.1	1.8	1.3	Chr12	24537373	24542287	4835	+	EnSpm-1_GR	DNA/EnSpmCACTA	3973	8807	(0)	206405	1

###231	24.6	2.9	0.0	Chr12	24532339	24532407	71	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	72	(8735)	206403	1	0.008

###17904/12999/15907/275	6.588	1.163	2.308	Chr12	24770476	24778586	6742	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1737	206478/206478/206478/206478	4	0.766
17904	4.9	1.1	1.3	Chr12	24770476	24773010	2616	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6192	206478	1
12999	3.6	0.1	0.1	Chr12	24773111	24774660	1551	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2649)	6158	4608	206478	1
15907	9.8	1.8	4.5	Chr12	24774761	24777494	2502	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4237)	4570	2069	206478	1
275	11.3	2.7	4.1	Chr12	24778513	24778586	73	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6998)	1809	1737	206478	1

###253/45862	4.414	0.791	1.088	Chr12	24911669	24920611	6249	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	206503/206504	2	0.710
253	23.9	0.0	0.0	Chr12	24911669	24911735	67	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	67	(8740)	206503	1
45862	4.2	0.8	1.1	Chr12	24914523	24920611	6182	+	EnSpm-1_GR	DNA/EnSpmCACTA	2626	8807	(0)	206504	1

###5388/1135	18.022	3.393	2.995	Chr12	25390571	25392120	1636	+	EnSpm-1_GR	DNA/EnSpmCACTA	2677	8694	(113)	206628/206629	2	0.186
5388	18.4	2.2	0.9	Chr12	25390571	25391679	1123	+	EnSpm-1_GR	DNA/EnSpmCACTA	2677	3799	(5008)	206628	1
1135	17.1	6.3	8.1	Chr12	25391666	25392120	513	+	EnSpm-1_GR	DNA/EnSpmCACTA	8182	8694	(113)	206629	1

###1196/11383/16981	10.115	2.200	0.979	Chr12	26075365	26081387	4999	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2220	206818/206818/206819	3	0.568
1196	20.4	15.2	4.7	Chr12	26075365	26075832	515	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8293	206818	1
11383	12.0	0.2	0.8	Chr12	26076147	26077934	1778	C	EnSpm-1_GR	DNA/EnSpmCACTA	(784)	8023	6246	206818	1
16981	6.2	1.0	0.3	Chr12	26079007	26081387	2706	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3882)	4925	2220	206819	1

###13486	3.6	0.2	1.4	Chr12	26715520	26717185	1646	+	EnSpm-1_GR	DNA/EnSpmCACTA	7162	8807	(0)	207032	1	0.187

###7420/11305/2508/7440	8.139	1.444	1.019	Chr12	27104138	27111753	4386	+	EnSpm-1_GR	DNA/EnSpmCACTA	3376	8807	(0)	207158/207160/207161/207162	4	0.498
7420	4.9	0.0	0.0	Chr12	27104138	27105022	885	+	EnSpm-1_GR	DNA/EnSpmCACTA	3376	4260	(4547)	207158	1
11305	6.6	1.5	0.0	Chr12	27107952	27109427	1498	+	EnSpm-1_GR	DNA/EnSpmCACTA	5260	6757	(2050)	207160	1
2508	15.3	0.5	0.5	Chr12	27109530	27109963	434	+	EnSpm-1_GR	DNA/EnSpmCACTA	6768	7201	(1606)	207161	1
7440	13.2	3.3	4.4	Chr12	27110064	27111753	1569	+	EnSpm-1_GR	DNA/EnSpmCACTA	7239	8807	(0)	207162	1

###1120	13.8	3.6	14.8	Chr12	27106976	27107834	685	+	EnSpm-1_GR	DNA/EnSpmCACTA	2186	2870	(5937)	207159	1	0.078

###16016	16.0	1.6	1.3	Chr12	27294648	27297574	3003	C	EnSpm-1_GR	DNA/EnSpmCACTA	(253)	8554	5552	207195	1	0.341

###924	11.6	0.0	0.7	Chr12	27312481	27312619	138	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5749)	3058	2921	207205	1	0.016

###295/42093	7.097	0.464	0.429	Chr12	28360257	28368131	5935	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	207550/207551	2	0.674
295	15.4	6.0	2.9	Chr12	28360257	28360323	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	207550	1
42093	7.0	0.4	0.4	Chr12	28362373	28368131	5866	+	EnSpm-1_GR	DNA/EnSpmCACTA	2942	8807	(0)	207551	1

###227	19.1	14.3	0.0	Chr12	28360331	28360393	72	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	72	(8735)	207550	1	0.008

###515/32831	15.373	1.582	1.507	Chr12	28897803	28904102	6413	+	EnSpm-1_GR	DNA/EnSpmCACTA	2356	8807	(0)	207697/207698	2	0.728
515	8.4	7.6	3.8	Chr12	28897803	28898076	511	+	EnSpm-1_GR	DNA/EnSpmCACTA	2356	2866	(5941)	207697	1
32831	15.7	1.3	1.4	Chr12	28898255	28904102	5902	+	EnSpm-1_GR	DNA/EnSpmCACTA	2906	8807	(0)	207698	1

###239	3.1	6.2	0.0	Chr12	28986590	28986621	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	207713	1	0.004

###14286/3394/8353	10.113	1.126	3.210	Chr12	29009155	29015903	6024	C	EnSpm-1_GR	DNA/EnSpmCACTA	(57)	8750	2257	207720/207720/207720	3	0.684
14286	10.2	1.4	1.6	Chr12	29009155	29013320	4107	C	EnSpm-1_GR	DNA/EnSpmCACTA	(57)	8750	4644	207720	1
3394	5.5	0.0	0.0	Chr12	29013421	29013836	416	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4181)	4626	4211	207720	1
8353	11.1	0.7	8.3	Chr12	29014290	29015903	1501	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5050)	3757	2257	207720	1

###1352/305/306/282	34.421	1.864	2.421	Chr12	29021386	29025945	1184	+	EnSpm-1_GR	DNA/EnSpmCACTA	3599	5527	(3280)	207721/207722/207723/207724	4	0.134
1352	35.0	2.2	3.0	Chr12	29021386	29022262	870	+	EnSpm-1_GR	DNA/EnSpmCACTA	3599	4468	(4339)	207721	1
305	32.0	0.0	0.0	Chr12	29022430	29022532	103	+	EnSpm-1_GR	DNA/EnSpmCACTA	4640	4742	(4065)	207722	1
306	33.9	0.8	0.0	Chr12	29025587	29025710	125	+	EnSpm-1_GR	DNA/EnSpmCACTA	5194	5318	(3489)	207723	1
282	25.0	2.3	2.3	Chr12	29025860	29025945	86	+	EnSpm-1_GR	DNA/EnSpmCACTA	5442	5527	(3280)	207724	1

###32434	15.8	2.2	1.4	Chr12	29155822	29161752	6048	+	EnSpm-1_GR	DNA/EnSpmCACTA	2756	8803	(4)	207776	1	0.687

###924	19.4	9.1	4.8	Chr12	29351635	29351953	332	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8476	207825	1	0.038

###3971	14.4	5.0	4.6	Chr12	29555689	29556795	1015	+	EnSpm-1_GR	DNA/EnSpmCACTA	7793	8807	(0)	207887	1	0.115

###2102/11073/9254/244	12.676	3.518	1.931	Chr12	30004490	30011334	4012	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2)	8805	3	207987/207987/207988/207989	4	0.456
2102	15.9	7.7	5.1	Chr12	30004490	30005117	541	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2)	8805	8265	207987	1
11073	12.2	2.9	1.3	Chr12	30005461	30007300	1869	C	EnSpm-1_GR	DNA/EnSpmCACTA	(882)	7925	6057	207987	1
9254	11.1	2.5	1.4	Chr12	30007295	30008806	1528	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4895)	3912	2385	207988	1
244	27.4	1.4	0.0	Chr12	30011262	30011334	74	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8731)	76	3	207989	1

###4655/5675/2206/261	8.426	2.098	5.133	Chr12	30226578	30232877	2414	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	208035/208036/208037/208038	4	0.274
4655	5.4	1.9	5.8	Chr12	30226578	30227245	644	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8164	208035	1
5675	4.8	0.0	0.0	Chr12	30227239	30227924	686	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4733)	4074	3389	208036	1
2206	11.6	2.8	7.8	Chr12	30228590	30229830	1013	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5943)	2864	1852	208037	1
261	19.7	16.4	0.0	Chr12	30232817	30232877	71	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8736)	71	1	208038	1

###867/822/256/268	15.786	6.311	7.227	Chr12	30242371	30247905	616	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	208039/208039/208044/208045	4	0.070
867	12.7	10.6	1.7	Chr12	30242371	30242587	236	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8572	208039	1
822	18.2	3.0	12.0	Chr12	30245549	30245810	241	C	EnSpm-1_GR	DNA/EnSpmCACTA	(231)	8576	8336	208039	1
256	12.3	4.3	7.3	Chr12	30246565	30246634	68	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7003)	1804	1737	208044	1
268	24.0	1.3	1.3	Chr12	30247830	30247905	76	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	2	208045	1

###459/771/1751	13.205	2.197	11.519	Chr12	30288255	30289248	787	+	EnSpm-1_GR	DNA/EnSpmCACTA	1825	8807	(0)	208060/208061/208062	3	0.089
459	22.0	0.4	10.2	Chr12	30288255	30288502	226	+	EnSpm-1_GR	DNA/EnSpmCACTA	1825	2050	(6757)	208060	1
771	11.8	4.0	18.3	Chr12	30288676	30289029	311	+	EnSpm-1_GR	DNA/EnSpmCACTA	2546	2856	(5951)	208061	1
1751	4.5	1.2	0.8	Chr12	30289000	30289248	250	+	EnSpm-1_GR	DNA/EnSpmCACTA	8558	8807	(0)	208062	1

###287/28282/6890	3.923	0.851	0.811	Chr12	30457281	30464179	4451	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	208133/208134/208135	3	0.505
287	17.2	4.5	3.0	Chr12	30457281	30457346	67	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	67	(8740)	208133	1
28282	3.3	0.4	0.4	Chr12	30459696	30463113	3417	+	EnSpm-1_GR	DNA/EnSpmCACTA	4405	7821	(986)	208134	1
