Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###281	18.0	11.5	0.0	Chr05	43409	43469	68	C	Gypsy-29_GR-I	LTR/Gypsy	(4828)	69	2	70982	1	0.006

###1829/1868	17.111	5.611	2.211	Chr05	47367	49229	979	C	Gypsy-19_GR-LTR	LTR/Gypsy	(0)	2767	951	70983/70983	2	0.354
2221	19.5	10.9	3.2	Chr05	232622	233226	650	+	Gypsy-19_GR-LTR	LTR/Gypsy	2118	2767	(0)	70995	1

###439/267	23.789	7.668	8.843	Chr05	230762	232404	816	+	Gypsy-52_GR-LTR	LTR/Gypsy	586	1855	(706)	70994/70994	2	0.280
439	24.3	7.2	8.8	Chr05	230762	231235	467	+	Gypsy-52_GR-LTR	LTR/Gypsy	586	1052	(1509)	70994	1
267	23.1	8.3	8.9	Chr05	232054	232404	349	+	Gypsy-52_GR-LTR	LTR/Gypsy	1507	1855	(706)	70994	1

###520	19.6	11.4	1.6	Chr05	321124	321299	193	C	Gypsy-43_GR-I	LTR/Gypsy	(278)	4999	4807	70996	1	0.019

###4901	6.9	0.9	2.8	Chr05	322113	322798	673	C	Gypsy-4_GR-LTR	LTR/Gypsy	(0)	1316	644	70997	1	0.511

###3108/4661/6951/8217	18.217	0.555	0.649	Chr05	322799	329216	4527	C	Gypsy-52_GR-LTR	LTR/Gypsy	NA	NA	NA	70998/70998/70998/70998	4	0.425
3108	19.2	0.2	0.2	Chr05	322799	323493	809	C	Gypsy-52_GR-LTR	LTR/Gypsy	(225)	2689	1881	70998	1
4661	19.1	1.0	1.1	Chr05	324392	325691	1128	C	Gypsy-52_GR-I	LTR/Gypsy	(95)	5182	4055	70998	1
6951	18.9	0.2	0.1	Chr05	325746	326988	1244	C	Gypsy-52_GR-I	LTR/Gypsy	(1437)	3368	2125	70998	1
8217	16.4	0.6	0.9	Chr05	327779	329216	1346	C	Gypsy-52_GR-I	LTR/Gypsy	(3470)	1346	1	70998	1

###12787	5.5	0.2	0.6	Chr05	329890	331486	1591	C	Gypsy-4_GR-I	LTR/Gypsy	(3073)	3733	2143	70999	1	0.169

###4598/3854/17671/10723	6.258	2.358	0.863	Chr05	334388	343001	6259	C	Gypsy-4_GR-LTR	LTR/Gypsy	NA	NA	NA	71000/71000/71000/71000	4	0.663
4598	3.2	0.0	1.1	Chr05	334388	334962	569	C	Gypsy-4_GR-LTR	LTR/Gypsy	(747)	569	1	71000	1
3854	4.1	0.1	0.5	Chr05	334936	335430	466	C	Gypsy-4_GR-I	LTR/Gypsy	(0)	6806	6341	71000	1
17671	6.8	4.8	0.5	Chr05	335722	338426	2822	C	Gypsy-4_GR-I	LTR/Gypsy	(753)	6053	3232	71000	1
10723	6.6	0.5	1.3	Chr05	340336	343001	2402	C	Gypsy-4_GR-I	LTR/Gypsy	(4884)	2402	1	71000	1

###998	22.8	7.8	3.8	Chr05	498412	498822	427	C	Copia-36_GR-LTR	LTR/Copia	(65)	430	4	71001	1	0.863

###1202	21.4	7.4	2.5	Chr05	499699	500116	438	C	Copia-41_GR-LTR	LTR/Copia	(0)	501	64	71002	1	0.874

###403	23.2	1.1	0.0	Chr05	502469	502563	96	C	Copia-41_GR-I	LTR/Copia	(59)	3930	3835	71003	1	0.019

###2447	30.7	7.2	2.1	Chr05	522507	523783	1341	C	MuDR-5_GR	DNA/MuDR	(2026)	5757	4417	71004	1	0.172

###1572	24.4	4.1	2.6	Chr05	534110	534568	466	C	Copia-53_GR-LTR	LTR/Copia	(1159)	740	275	71005	1	0.245

###1006	26.3	5.1	1.6	Chr05	534732	535083	364	C	Copia-54_GR-LTR	LTR/Copia	(1875)	515	152	71006	1	0.152

###2406	31.7	3.2	3.0	Chr05	545530	547075	1632	+	hAT-1_NN	DNA/hAT	1537	3168	(1259)	71007	1	0.369

###6238	9.4	0.9	1.4	Chr05	562567	563494	923	C	Gypsy-52_GR-LTR	LTR/Gypsy	(0)	2914	1992	71008	1	0.317

###951/2318	24.350	3.377	5.020	Chr05	563569	566072	1382	C	Gypsy-48_GR-LTR	LTR/Gypsy	(928)	1868	6	71009/71009	2	0.494
951	17.9	3.7	7.6	Chr05	563569	563840	262	C	Gypsy-48_GR-LTR	LTR/Gypsy	(928)	1868	1607	71009	1
2318	25.9	3.3	4.4	Chr05	564941	566072	1120	C	Gypsy-48_GR-LTR	LTR/Gypsy	(1671)	1125	6	71009	1

###277	21.9	6.3	6.3	Chr05	564443	564569	127	+	hAT-3_TC	DNA/hAT	4989	5115	(47)	71010	1	0.025

###230	13.9	0.0	0.0	Chr05	564574	564609	36	+	hAT-1_BDi	DNA/hAT	130	165	(3354)	71011	1	0.010

###784/1757	23.360	0.187	2.691	Chr05	589588	590154	541	C	Copia-50_BD-I	LTR/Copia	(0)	4453	3836	71012/71012	2	No_ref_available
784	24.3	0.5	6.7	Chr05	589588	589794	195	C	Copia-50_BD-I	LTR/Copia	(0)	4453	4259	71012	1
1757	22.8	0.0	0.3	Chr05	589808	590154	346	C	Copia-50_BD-I	LTR/Copia	(272)	4181	3836	71012	1

###2093	22.7	8.3	6.0	Chr05	611349	612444	924	+	Gypsy-30_GR-LTR	LTR/Gypsy	6	929	(191)	71013	1	0.825

###1052	25.6	3.5	4.1	Chr05	654689	655223	637	+	Gypsy-10_GR-LTR	LTR/Gypsy	1771	2407	(87)	71014	1	0.255

###553/1932	10.527	14.207	3.713	Chr05	655685	657162	751	+	MuDR-5_GR	DNA/MuDR	7033	7783	(0)	71015/71016	2	0.096
553	8.0	6.7	5.2	Chr05	655685	655894	213	+	MuDR-5_GR	DNA/MuDR	7033	7245	(538)	71015	1
1932	11.4	16.8	3.2	Chr05	656555	657162	688	+	MuDR-5_GR	DNA/MuDR	7096	7783	(0)	71016	1

###364	10.4	8.1	6.0	Chr05	699350	699595	251	+	MuDR-5_GR	DNA/MuDR	7031	7281	(502)	71017	1	0.032

###313/378	26.269	7.513	1.074	Chr05	720102	720397	150	+	hAT-1_GR	DNA/hAT	4570	4719	(0)	71018/71019	2	0.032
313	27.1	5.9	2.1	Chr05	720102	720237	141	+	hAT-1_GR	DNA/hAT	4570	4710	(9)	71018	1
378	25.4	9.2	0.0	Chr05	720268	720397	142	+	hAT-1_GR	DNA/hAT	4578	4719	(0)	71019	1

###3609	11.8	0.4	0.0	Chr05	733356	733890	537	C	Copia-45_GR-I	LTR/Copia	(6)	4810	4274	71020	1	0.101

###260	7.5	22.6	0.0	Chr05	738579	738631	65	C	Copia-45_GR-I	LTR/Copia	(478)	4338	4274	71020	1	0.012

###377	16.7	0.0	0.0	Chr05	743239	743304	66	C	Copia-45_GR-I	LTR/Copia	(477)	4339	4274	71020	1	0.012

###3159	30.1	1.2	1.7	Chr05	772976	774450	1365	+	hAT-3_TC	DNA/hAT	1619	2983	(2179)	71021	1	0.264

###984	25.2	3.8	3.6	Chr05	774511	774992	666	+	hAT-1_GR	DNA/hAT	3240	3905	(814)	71022	1	0.141

###9977/4992	10.041	1.402	1.747	Chr05	796786	799466	2218	C	Gypsy-59_GR-I	LTR/Gypsy	NA	NA	NA	71023/71023	2	0.178
9977	10.8	1.9	0.7	Chr05	796786	798764	1548	C	Gypsy-59_GR-I	LTR/Gypsy	(9957)	1548	1	71023	1
4992	7.9	0.0	4.7	Chr05	798765	799466	670	C	Gypsy-59_GR-LTR	LTR/Gypsy	(575)	670	1	71023	1

###9375/2395	7.151	1.078	3.924	Chr05	807776	809493	1669	C	Gypsy-4_GR-LTR	LTR/Gypsy	NA	NA	NA	71024/71024	2	0.177
9375	7.8	1.1	2.2	Chr05	807776	809106	1316	C	Gypsy-4_GR-LTR	LTR/Gypsy	(0)	1316	1	71024	1
2395	4.9	1.0	9.9	Chr05	809110	809493	353	C	Gypsy-4_GR-I	LTR/Gypsy	(2)	6804	6452	71024	1

###4269/36510/4233	0.738	0.120	0.179	Chr05	811122	816176	5053	+	Copia-36_GR-LTR	LTR/Copia	NA	NA	NA	71025/71025/71025	3	1.000
4269	1.0	0.2	0.6	Chr05	811122	811618	495	+	Copia-36_GR-LTR	LTR/Copia	1	495	(0)	71025	1
36510	0.6	0.1	0.1	Chr05	811619	815680	4063	+	Copia-36_GR-I	LTR/Copia	1	4063	(0)	71025	1
4233	1.6	0.2	0.4	Chr05	815681	816176	495	+	Copia-36_GR-LTR	LTR/Copia	1	495	(0)	71025	1

###944/268	27.445	4.612	4.308	Chr05	830276	831782	656	+	Gypsy-29_GR-LTR	LTR/Gypsy	318	1816	(1122)	71026/71026	2	0.223
944	27.4	5.2	4.5	Chr05	830276	830855	584	+	Gypsy-29_GR-LTR	LTR/Gypsy	318	901	(2037)	71026	1
268	27.8	0.0	2.8	Chr05	831709	831782	72	+	Gypsy-29_GR-LTR	LTR/Gypsy	1745	1816	(1122)	71026	1

###345	11.5	0.0	1.9	Chr05	831131	831183	52	+	Gypsy-25_GR-LTR	LTR/Gypsy	1308	1359	(1030)	71027	1	0.022

###321/325	20.139	3.160	5.203	Chr05	845229	845767	165	+	Gypsy-29_GR-LTR	LTR/Gypsy	1308	1843	(546)	71028/71028	2	0.056
321	15.4	0.0	1.9	Chr05	845229	845281	52	+	Gypsy-29_GR-LTR	LTR/Gypsy	1308	1359	(1030)	71028	1
325	22.0	4.4	6.5	Chr05	845633	845767	113	+	Gypsy-29_GR-LTR	LTR/Gypsy	1731	1843	(546)	71028	1

###348	24.3	5.1	3.8	Chr05	858377	858534	160	C	hAT-1_GR	DNA/hAT	(11)	4708	4549	71029	1	0.034

###296	31.4	3.1	5.7	Chr05	858890	859338	438	+	Gypsy-29_GR-LTR	LTR/Gypsy	316	753	(2185)	71030	1	0.149

###1334	4.6	0.0	2.9	Chr05	859561	859740	175	C	hAT-1_GR	DNA/hAT	(0)	4719	4545	71031	1	0.037

###371	30.2	4.7	2.5	Chr05	860509	860786	284	+	Gypsy-29_GR-LTR	LTR/Gypsy	316	599	(2339)	71032	1	0.097

###280	26.2	4.9	0.8	Chr05	862509	862631	128	C	hAT-1_GR	DNA/hAT	(35)	4684	4557	71033	1	0.027

###337	29.3	10.1	1.2	Chr05	873842	874000	173	+	hAT-1_NN	DNA/hAT	1	173	(4254)	71034	1	0.039

###332	25.7	0.7	12.2	Chr05	903760	903905	131	+	hAT-1_GR	DNA/hAT	4578	4708	(11)	71035	1	0.028

###630/2419	21.258	2.697	2.484	Chr05	903906	904917	1190	+	Gypsy-29_GR-LTR	LTR/Gypsy	1	1360	(1029)	71036/71036	2	0.405
630	24.6	5.9	1.3	Chr05	903906	904209	245	+	Gypsy-29_GR-LTR	LTR/Gypsy	1	245	(2144)	71036	1
2419	19.8	1.3	3.0	Chr05	904221	904917	945	+	Gypsy-29_GR-LTR	LTR/Gypsy	416	1360	(1029)	71036	1

###2836/3857/4308	4.321	0.772	0.730	Chr05	904918	909518	1464	+	Gypsy-8_GR-LTR	LTR/Gypsy	1	1529	(1032)	71037/71037/71037	3	0.572
2836	4.0	0.3	0.8	Chr05	904918	905297	378	+	Gypsy-8_GR-LTR	LTR/Gypsy	1	378	(2183)	71037	1
3857	4.9	0.4	0.2	Chr05	908334	908842	510	+	Gypsy-8_GR-LTR	LTR/Gypsy	373	882	(1679)	71037	1
4308	3.0	3.6	2.6	Chr05	908943	909518	582	+	Gypsy-8_GR-LTR	LTR/Gypsy	948	1529	(1032)	71037	1

###7752	8.4	0.2	0.1	Chr05	909520	910607	1089	+	Gypsy-8_GR-LTR	LTR/Gypsy	1473	2561	(0)	71038	1	0.425

###1041/1210/883	18.106	9.871	4.743	Chr05	910628	913493	1617	+	Gypsy-29_GR-LTR	LTR/Gypsy	1224	3021	(0)	71039/71039/71039	3	0.550
1041	14.4	18.1	2.5	Chr05	910628	910964	333	+	Gypsy-29_GR-LTR	LTR/Gypsy	1224	1556	(1382)	71039	1
1210	21.0	6.4	6.6	Chr05	911119	911819	1106	+	Gypsy-29_GR-LTR	LTR/Gypsy	1738	2843	(178)	71039	1
883	12.9	7.6	1.1	Chr05	913322	913493	183	+	Gypsy-29_GR-LTR	LTR/Gypsy	2839	3021	(0)	71039	1

###12469	2.4	0.0	0.9	Chr05	911820	913321	1489	C	Copia-1_GR-LTR	LTR/Copia	(0)	1489	1	71040	1	1.000

###10032	6.2	0.5	1.8	Chr05	921287	922620	1316	C	Gypsy-4_GR-LTR	LTR/Gypsy	(0)	1316	1	71041	1	1.000

###5272	16.8	5.3	8.0	Chr05	947310	949658	2144	C	Gypsy-51_GR-LTR	LTR/Gypsy	(0)	2144	1	71042	1	1.000

###2239/2911	23.198	2.115	2.213	Chr05	958131	962767	2189	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2665	(249)	71043/71043	2	0.751
2239	25.5	3.0	2.7	Chr05	958131	959156	1025	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	1025	(1889)	71043	1
2911	20.3	1.0	1.6	Chr05	961953	962767	1164	+	Gypsy-52_GR-LTR	LTR/Gypsy	1502	2665	(249)	71043	1

###374	10.0	0.0	5.0	Chr05	961558	961620	60	+	Gypsy-8_GR-LTR	LTR/Gypsy	1146	1205	(1356)	71044	1	0.023

###236	19.6	4.2	4.2	Chr05	961787	961882	96	+	Gypsy-48_GR-LTR	LTR/Gypsy	1378	1473	(1323)	71045	1	0.034

###355	18.8	4.8	1.9	Chr05	963275	963377	106	+	Gypsy-52_GR-LTR	LTR/Gypsy	1873	1978	(936)	71046	1	0.036

###3343/1423	19.666	4.044	8.217	Chr05	972382	975154	2389	C	Gypsy-25_GR-LTR	LTR/Gypsy	(0)	2389	1	71047/71047	2	1.000
3343	20.3	4.1	7.9	Chr05	972382	974549	2151	C	Gypsy-25_GR-LTR	LTR/Gypsy	(0)	2389	239	71047	1
1423	16.9	3.8	9.6	Chr05	974658	975154	471	C	Gypsy-25_GR-LTR	LTR/Gypsy	(1918)	471	1	71047	1

###298	26.7	1.1	1.1	Chr05	991656	991746	91	C	hAT-1_BDi	DNA/hAT	(853)	2666	2576	71048	1	0.026

###258	18.0	0.0	0.0	Chr05	992007	992056	50	C	hAT-3_TC	DNA/hAT	(2162)	3000	2951	71049	1	0.010

###5136/2832	17.725	1.469	1.035	Chr05	1009024	1011143	2667	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2667	(247)	71050/71050	2	1.042
5136	16.3	1.8	1.4	Chr05	1009024	1010455	1447	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	1447	(1114)	71050	1
2832	20.6	0.8	0.3	Chr05	1010434	1011143	1290	+	Gypsy-15_GR-LTR	LTR/Gypsy	1378	2667	(247)	71050	1

###1080/295	18.683	7.292	7.821	Chr05	1011523	1012647	647	+	Gypsy-19_GR-LTR	LTR/Gypsy	1155	2767	(0)	71051/71051	2	0.234
1080	19.0	7.8	8.9	Chr05	1011523	1012031	594	+	Gypsy-19_GR-LTR	LTR/Gypsy	1155	1748	(1019)	71051	1
295	16.5	3.8	0.4	Chr05	1012574	1012647	53	+	Gypsy-19_GR-LTR	LTR/Gypsy	2715	2767	(0)	71051	1

###10001	7.3	1.9	1.6	Chr05	1031386	1032803	1423	+	Gypsy-12_GR-LTR	LTR/Gypsy	1	1423	(0)	71052	1	1.000

###340	25.2	4.2	2.8	Chr05	1033833	1033975	145	+	Gypsy-8_GR-LTR	LTR/Gypsy	1	145	(2416)	71053	1	0.057

###3463	14.4	0.7	0.2	Chr05	1035087	1035668	585	+	Gypsy-56_GR-LTR	LTR/Gypsy	895	1479	(1228)	71054	1	0.216

###318/476	21.931	5.217	5.258	Chr05	1035793	1036406	305	+	Gypsy-19_GR-LTR	LTR/Gypsy	948	2767	(0)	71055/71056	2	0.110
318	24.3	7.2	6.8	Chr05	1035793	1036013	222	+	Gypsy-19_GR-LTR	LTR/Gypsy	948	1169	(1598)	71055	1
476	15.7	0.0	1.2	Chr05	1036323	1036406	83	+	Gypsy-19_GR-LTR	LTR/Gypsy	2685	2767	(0)	71056	1

###30287/1510	2.686	0.665	0.095	Chr05	1090469	1094157	3714	C	Copia-46_GR-I	LTR/Copia	(0)	4428	1	71057/71057	2	0.760
30287	2.6	0.7	0.1	Chr05	1090469	1093973	3527	C	Copia-46_GR-I	LTR/Copia	(0)	4428	902	71057	1
1510	4.3	0.0	0.0	Chr05	1093971	1094157	187	C	Copia-46_GR-I	LTR/Copia	(4241)	187	1	71057	1

###1449/3228	15.365	3.445	4.000	Chr05	1110394	1111818	1255	+	Gypsy-25_GR-LTR	LTR/Gypsy	1	1301	(1088)	71058/71058	2	0.525
1449	15.3	3.9	5.3	Chr05	1110394	1110835	436	+	Gypsy-25_GR-LTR	LTR/Gypsy	1	436	(1953)	71058	1
3228	15.4	3.2	3.3	Chr05	1110999	1111818	819	+	Gypsy-25_GR-LTR	LTR/Gypsy	483	1301	(1088)	71058	1

###2981/1539	15.879	3.774	6.219	Chr05	1112146	1113588	1301	C	Gypsy-25_GR-LTR	LTR/Gypsy	(1088)	1301	1	71059/71060	2	0.545
2981	16.8	4.6	4.6	Chr05	1112146	1113123	978	C	Gypsy-25_GR-LTR	LTR/Gypsy	(1088)	1301	324	71059	1
1539	13.9	2.0	9.7	Chr05	1113134	1113588	423	C	Gypsy-25_GR-LTR	LTR/Gypsy	(1966)	423	1	71060	1

###3440/385/1474	19.628	5.130	6.140	Chr05	1239957	1243114	2028	+	Gypsy-19_GR-LTR	LTR/Gypsy	1	2767	(0)	71061/71061/71062	3	0.733
3440	19.1	4.0	6.3	Chr05	1239957	1241164	1052	+	Gypsy-19_GR-LTR	LTR/Gypsy	1	1052	(1509)	71061	1
385	23.6	8.8	5.6	Chr05	1242082	1242341	268	+	Gypsy-19_GR-LTR	LTR/Gypsy	1605	1872	(689)	71061	1
1474	18.6	6.2	6.0	Chr05	1242492	1243114	708	+	Gypsy-19_GR-LTR	LTR/Gypsy	2060	2767	(0)	71062	1

###2756/12634/4541/2756	7.345	0.448	0.470	Chr05	1252275	1260685	3159	C	Copia-42_GR-LTR	LTR/Copia	NA	NA	NA	71063/71063/71063/71064	4	0.626
2756	14.0	3.0	2.6	Chr05	1252275	1252779	507	C	Copia-42_GR-LTR	LTR/Copia	(10)	512	6	71063	1
12634	6.7	0.1	0.1	Chr05	1252785	1254369	1585	C	Copia-42_GR-I	LTR/Copia	(0)	4005	2421	71063	1
4541	5.7	0.1	0.4	Chr05	1259608	1260176	560	C	Copia-42_GR-I	LTR/Copia	(3445)	560	1	71063	1
2756	14.0	3.0	2.6	Chr05	1260181	1260685	507	C	Copia-42_GR-LTR	LTR/Copia	(10)	512	6	71064	1

###30657/2756	7.250	0.424	0.379	Chr05	1260691	1265211	4512	C	Copia-42_GR-I	LTR/Copia	NA	NA	NA	71064/71065	2	0.894
30657	6.4	0.1	0.1	Chr05	1260691	1264702	4005	C	Copia-42_GR-I	LTR/Copia	(0)	4005	1	71064	1
2756	14.0	3.0	2.6	Chr05	1264707	1265211	507	C	Copia-42_GR-LTR	LTR/Copia	(10)	512	6	71065	1

###5603/1294/449	17.155	1.529	5.292	Chr05	1295845	1297893	1922	+	Gypsy-5_GR-LTR	LTR/Gypsy	1	2081	(12)	71066/71066/71066	3	0.918
5603	17.5	1.1	5.0	Chr05	1295845	1297231	1335	+	Gypsy-5_GR-LTR	LTR/Gypsy	1	1335	(758)	71066	1
1294	17.4	2.6	6.9	Chr05	1297316	1297791	521	+	Gypsy-5_GR-LTR	LTR/Gypsy	1495	2015	(78)	71066	1
449	8.4	2.8	0.0	Chr05	1297823	1297893	73	+	Gypsy-5_GR-LTR	LTR/Gypsy	2009	2081	(12)	71066	1

###6420	9.0	0.3	0.1	Chr05	1297874	1298776	905	+	Gypsy-52_GR-LTR	LTR/Gypsy	2010	2914	(0)	71067	1	0.311

###1741/572	21.840	2.584	5.369	Chr05	1301598	1302558	671	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	766	71068/71069	2	0.269
1741	15.2	0.3	4.2	Chr05	1301598	1301920	311	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2184	71068	1
572	27.7	4.6	6.4	Chr05	1302193	1302558	360	C	Gypsy-57_GR-LTR	LTR/Gypsy	(1369)	1125	766	71069	1

###379	23.6	7.4	11.9	Chr05	1302573	1302774	194	C	Gypsy-51_GR-LTR	LTR/Gypsy	(1556)	588	395	71070	1	0.090

###9693	17.6	3.8	1.8	Chr05	1311781	1313864	1897	+	Copia-53_GR-LTR	LTR/Copia	1	1897	(2)	71071	1	0.999

###2449/505/8455	21.102	4.947	2.359	Chr05	1314489	1318160	2794	+	Gypsy-9_GR-I	LTR/Gypsy	6159	12206	(0)	71072/71072/71073	3	0.159
2449	23.7	5.2	1.2	Chr05	1314489	1315392	742	+	Gypsy-9_GR-I	LTR/Gypsy	6159	6900	(5370)	71072	1
505	15.1	7.2	0.9	Chr05	1315778	1315900	160	+	Gypsy-9_GR-I	LTR/Gypsy	10155	10314	(2266)	71072	1
8455	20.0	4.6	3.2	Chr05	1316153	1318160	2126	+	Gypsy-9_GR-I	LTR/Gypsy	10081	12206	(0)	71073	1

###710	25.9	17.8	0.0	Chr05	1315892	1316138	291	+	Gypsy-9_GR-I	LTR/Gypsy	9153	9443	(2763)	71073	1	0.017

###650/1530	23.109	7.915	7.605	Chr05	1318804	1320450	1617	+	Gypsy-51_GR-LTR	LTR/Gypsy	521	2144	(0)	71074/71074	2	0.754
650	25.1	9.5	7.2	Chr05	1318804	1319781	1062	+	Gypsy-51_GR-LTR	LTR/Gypsy	521	1582	(912)	71074	1
1530	19.7	5.2	8.3	Chr05	1319880	1320450	555	+	Gypsy-51_GR-LTR	LTR/Gypsy	1590	2144	(0)	71074	1

###410	17.4	20.9	0.0	Chr05	1350654	1350768	139	C	Copia-23_GR-LTR	LTR/Copia	(7)	478	340	71075	1	0.287

###470	25.1	10.3	5.1	Chr05	1399275	1399702	449	C	Copia-42_GR-LTR	LTR/Copia	(38)	484	36	71076	1	0.860

###3037	14.7	4.5	0.7	Chr05	1404043	1404570	548	C	Gypsy-16_GR-LTR	LTR/Gypsy	(1)	634	87	71077	1	0.863

###364/2605	19.058	5.333	8.671	Chr05	1408569	1411145	2064	+	Gypsy-10_GR-LTR	LTR/Gypsy	269	2494	(0)	71078/71078	2	0.826
364	24.5	2.3	13.4	Chr05	1408569	1408832	238	+	Gypsy-10_GR-LTR	LTR/Gypsy	269	506	(1988)	71078	1
2605	18.4	5.7	8.1	Chr05	1408961	1411145	1826	+	Gypsy-10_GR-LTR	LTR/Gypsy	669	2494	(0)	71078	1

###412	23.1	2.6	4.3	Chr05	1411171	1411360	187	+	Copia-42_GR-LTR	LTR/Copia	185	371	(151)	71079	1	0.358

###233	11.3	17.7	0.0	Chr05	1417984	1418045	73	C	Copia-23_GR-LTR	LTR/Copia	(0)	485	413	71080	1	0.151

###3174	11.6	4.0	1.5	Chr05	1418503	1419133	481	C	Copia-23_GR-LTR	LTR/Copia	(0)	485	5	71081	1	0.992

###235	26.4	5.2	4.3	Chr05	1421193	1421307	116	C	Gypsy-15_GR-LTR	LTR/Gypsy	(2151)	408	293	71082	1	0.045

###288	29.8	0.0	0.0	Chr05	1421631	1421714	84	C	Gypsy-19_GR-LTR	LTR/Gypsy	(2683)	84	1	71083	1	0.030

###4369/36735/4363	0.439	0.000	0.000	Chr05	1427899	1432950	5053	C	Copia-36_GR-LTR	LTR/Copia	NA	NA	NA	71084/71084/71084	3	1.000
4369	0.6	0.0	0.0	Chr05	1427899	1428393	495	C	Copia-36_GR-LTR	LTR/Copia	(0)	495	1	71084	1
36735	0.4	0.0	0.0	Chr05	1428394	1432455	4063	C	Copia-36_GR-I	LTR/Copia	(0)	4063	1	71084	1
4363	0.6	0.0	0.0	Chr05	1432456	1432950	495	C	Copia-36_GR-LTR	LTR/Copia	(0)	495	1	71084	1

###1191	17.4	12.9	7.1	Chr05	1433513	1434007	522	+	Copia-42_GR-LTR	LTR/Copia	1	522	(0)	71085	1	1.000

###1214	20.6	4.7	2.0	Chr05	1444230	1444570	350	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2145	71086	1	0.140
