Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###830/830	1.100	0.000	0.000	Chr09	4928570	4928686	95	C	1166CL0088	LTR	(0)	95	1	140533/140533	2	No_ref_available
###371	21.4	1.2	1.2	Chr09	12158654	12158738	85	+	458CL0177	LTR	7	91	(4)	141727	1	No_ref_available

###436	9.3	4.0	1.3	Chr09	12407620	12407695	78	+	458CL0177	LTR	18	95	(0)	141818	1	No_ref_available

###869	0.0	0.0	0.0	Chr09	12437986	12438080	95	C	458CL0177	LTR	(0)	95	1	141819	1	No_ref_available

###491	15.2	0.8	4.1	Chr09	5050780	5050955	87	C	5613CL0030	LTR	(0)	95	9	140546	1	No_ref_available

###359	9.1	5.5	0.0	Chr09	5209960	5210014	58	C	5613CL0030	LTR	(37)	58	1	140561	1	No_ref_available

###843	8.1	0.5	2.9	Chr09	5210015	5210167	95	C	5613CL0030	LTR	(0)	95	1	140562	1	No_ref_available

###674	11.5	3.5	1.6	Chr09	5210156	5210307	95	C	5613CL0030	LTR	(0)	95	1	140563	1	No_ref_available

###249	21.4	1.3	12.4	Chr09	5210296	5210408	93	C	5613CL0030	LTR	(0)	95	3	140564	1	No_ref_available

###812	1.1	0.0	0.0	Chr09	12324193	12324287	95	C	5636CL0030	LTR	(0)	95	1	141775	1	No_ref_available

###813	0.0	0.0	0.0	Chr09	823682	823776	95	C	563CL0203	LTR	(0)	95	1	139938	1	No_ref_available

###567	12.6	0.0	1.1	Chr09	12090177	12090272	95	C	576CL0155	LTR	(0)	95	1	141714	1	No_ref_available

###796	0.0	0.0	0.0	Chr09	12211602	12211696	95	C	576CL0155	LTR	(0)	95	1	141731	1	No_ref_available

###640	9.5	0.0	0.0	Chr09	12314885	12314979	95	+	576CL0155	LTR	1	95	(0)	141762	1	No_ref_available

###480	16.9	0.0	1.1	Chr09	12337433	12337528	95	+	576CL0155	LTR	1	95	(0)	141791	1	No_ref_available

###849	0.0	0.0	0.0	Chr09	4408183	4408276	94	C	6061CL0030	LTR	(1)	94	1	140447	1	No_ref_available

###810	3.2	0.0	0.0	Chr09	875744	875838	95	C	6064CL0030	LTR	(0)	95	1	139950	1	No_ref_available

###848	1.1	0.0	0.0	Chr09	414498	414592	95	C	6182CL0030	LTR	(0)	95	1	139893	1	No_ref_available

###827	3.2	0.0	0.0	Chr09	9693986	9694104	95	C	63CL0088	LTR	(0)	95	1	141348	1	No_ref_available

###363	17.6	0.3	5.8	Chr09	12358771	12358855	82	C	6932CL0030	LTR	(5)	90	9	141808	1	No_ref_available

###272	25.9	7.4	0.0	Chr09	17207090	17207170	87	C	7205CL0030	LTR	(0)	95	9	142721	1	No_ref_available

###811	0.7	0.0	0.0	Chr09	12323780	12323920	95	C	7261CL0030	LTR	(0)	95	1	141770	1	No_ref_available

###807	3.2	0.0	0.0	Chr09	12324016	12324110	95	C	7345CL0030	LTR	(0)	95	1	141774	1	No_ref_available

###284	24.7	2.2	4.6	Chr09	12358757	12358845	87	+	7368CL0030	LTR	1	87	(8)	141807	1	No_ref_available

###872	0.0	0.0	0.0	Chr09	39453	39547	95	+	7371CL0030	LTR	1	95	(0)	139805	1	No_ref_available

###830	2.1	0.0	0.0	Chr09	10671275	10671369	95	+	7484CL0030	LTR	1	95	(0)	141462	1	No_ref_available

###830	2.2	0.0	0.0	Chr09	12323974	12324082	95	C	7484CL0030	LTR	(0)	95	1	141773	1	No_ref_available

###853	0.0	0.0	0.0	Chr09	10671308	10671402	95	C	7508CL0030	LTR	(0)	95	1	141463	1	No_ref_available

###853	1.3	0.0	0.0	Chr09	12323955	12323973	12	+	7508CL0030	LTR	1	12	(83)	141772	1	No_ref_available

###853	1.3	0.0	0.0	Chr09	12324111	12324245	83	+	7508CL0030	LTR	13	95	(0)	141772	1	No_ref_available

###849	0.0	0.0	0.0	Chr09	5050933	5051027	95	+	7512CL0030	LTR	1	95	(0)	140547	1	No_ref_available

###693	8.5	1.1	0.0	Chr09	5210412	5210505	95	+	7512CL0030	LTR	1	95	(0)	140565	1	No_ref_available

###407	13.3	0.0	0.0	Chr09	12324241	12324265	25	+	7599CL0030	LTR	1	25	(70)	141776	1	No_ref_available

###829	6.8	0.0	5.1	Chr09	10671069	10671298	95	C	7645CL0030	LTR	(0)	95	1	141460	1	No_ref_available

###674	7.4	0.0	0.0	Chr09	9609149	9609243	95	C	804CL0155	LTR	(0)	95	1	141316	1	No_ref_available

###652	7.4	0.0	0.0	Chr09	9665249	9665343	95	C	804CL0155	LTR	(0)	95	1	141330	1	No_ref_available

###822	0.0	0.0	0.0	Chr09	9882037	9882131	95	+	804CL0155	LTR	1	95	(0)	141380	1	No_ref_available

###680	7.4	0.0	0.0	Chr09	9936840	9936934	95	+	804CL0155	LTR	1	95	(0)	141388	1	No_ref_available

###820	0.0	0.0	0.0	Chr09	7472503	7472609	95	C	813CL0155	LTR	(0)	95	1	140946	1	No_ref_available

###670	7.6	0.0	0.0	Chr09	7588715	7588806	92	C	813CL0155	LTR	(3)	92	1	140992	1	No_ref_available

###633	8.0	0.0	0.0	Chr09	7960397	7960484	88	C	813CL0155	LTR	(3)	92	5	141092	1	No_ref_available

###699	5.3	0.0	0.0	Chr09	7732795	7732889	95	+	842CL0155	LTR	1	95	(0)	141051	1	No_ref_available

###365	24.2	0.0	1.1	Chr09	7733444	7733539	95	C	842CL0155	LTR	(0)	95	1	141052	1	No_ref_available

###316	20.6	2.3	0.2	Chr09	7789887	7789989	92	+	842CL0155	LTR	1	92	(3)	141066	1	No_ref_available

###698	6.3	0.0	0.0	Chr09	7960500	7960594	95	C	842CL0155	LTR	(0)	95	1	141093	1	No_ref_available

###823	2.1	0.0	0.0	Chr09	4928514	4928608	95	+	963CL0088	LTR	1	95	(0)	140532	1	No_ref_available

###788	1.1	0.0	0.0	Chr09	12441728	12441822	95	C	125CL0229	LTR/Copia	(0)	95	1	141822	1	No_ref_available

###808	0.0	0.0	0.0	Chr09	7543373	7543467	95	C	1336CL0128	LTR/Copia	(0)	95	1	140986	1	No_ref_available

###538	16.3	0.0	1.1	Chr09	12188606	12188698	92	+	136CL0229	LTR/Copia	1	92	(3)	141730	1	No_ref_available

###226	25.7	1.3	1.3	Chr09	12441284	12441358	75	C	136CL0229	LTR/Copia	(20)	75	1	141820	1	No_ref_available

###848	0.0	0.0	0.0	Chr09	12441712	12441806	95	+	136CL0229	LTR/Copia	1	95	(0)	141821	1	No_ref_available

###790	2.1	0.0	0.0	Chr09	12366909	12367003	95	C	1554CL0128	LTR/Copia	(0)	95	1	141812	1	No_ref_available

###298	11.9	24.1	4.3	Chr09	22472470	22472548	94	C	1599CL0128	LTR/Copia	(0)	95	2	143758	1	No_ref_available

###336	21.1	1.4	0.0	Chr09	22489589	22489659	72	+	1599CL0128	LTR/Copia	2	73	(22)	143765	1	No_ref_available

###848	0.0	0.0	0.0	Chr09	22619739	22619833	95	+	1599CL0128	LTR/Copia	1	95	(0)	143824	1	No_ref_available

###847	0.0	0.0	0.0	Chr09	22420184	22420278	95	C	1748CL0128	LTR/Copia	(0)	95	1	143741	1	No_ref_available

###566	15.4	0.0	0.0	Chr09	22619848	22619938	91	+	1748CL0128	LTR/Copia	5	95	(0)	143826	1	No_ref_available

###653	16.8	3.6	6.0	Chr09	69255084	69255239	151	C	1794CL0089	LTR/Copia	(79)	334	184	159363	1	No_ref_available

###816	1.1	0.0	0.0	Chr09	10675357	10675451	95	+	1806CL0128	LTR/Copia	1	95	(0)	141474	1	No_ref_available

###814	0.0	0.0	0.0	Chr09	699026	699120	95	+	1813CL0128	LTR/Copia	1	95	(0)	139927	1	No_ref_available

###236	13.9	0.0	0.0	Chr09	699107	699135	29	+	1813CL0128	LTR/Copia	12	40	(55)	139927	1	No_ref_available

###848	0.0	0.0	0.0	Chr09	1093728	1093822	95	+	1821CL0128	LTR/Copia	1	95	(0)	139994	1	No_ref_available

###831	3.2	0.0	0.0	Chr09	1436921	1437015	95	C	2008CL0089	LTR/Copia	(0)	95	1	140044	1	No_ref_available

###844	0.0	0.0	0.0	Chr09	5113324	5113418	95	+	209CL0128	LTR/Copia	1	95	(0)	140553	1	No_ref_available

###821	2.3	0.0	0.0	Chr09	1847367	1847487	95	+	216CL0225	LTR/Copia	1	95	(0)	140118	1	No_ref_available

###671	10.5	0.0	0.0	Chr09	7729805	7729899	95	+	216CL0225	LTR/Copia	1	95	(0)	141041	1	No_ref_available

###819	3.2	0.0	0.0	Chr09	7884770	7884864	95	+	216CL0225	LTR/Copia	1	95	(0)	141074	1	No_ref_available

###647	8.8	0.0	1.1	Chr09	7885453	7885544	91	C	216CL0225	LTR/Copia	(4)	91	1	141075	1	No_ref_available

###835	3.2	0.0	0.0	Chr09	24828047	24828141	95	C	216CL0225	LTR/Copia	(0)	95	1	144337	1	No_ref_available

###818	1.1	0.0	0.0	Chr09	7723256	7723350	95	C	2314CL0089	LTR/Copia	(0)	95	1	141031	1	No_ref_available

###663	0.0	0.0	0.0	Chr09	69253037	69253114	78	+	2488CL0089	LTR/Copia	18	95	(0)	159361	1	No_ref_available

###832	0.0	0.0	0.0	Chr09	69254989	69255083	95	+	2488CL0089	LTR/Copia	1	95	(0)	159364	1	No_ref_available

###793	4.2	0.0	0.0	Chr09	7604396	7604490	95	+	2659CL0089	LTR/Copia	1	95	(0)	141001	1	No_ref_available

###769	4.3	0.0	0.0	Chr09	7604547	7604639	93	+	2687CL0089	LTR/Copia	3	95	(0)	141002	1	No_ref_available

###832	1.1	0.0	0.0	Chr09	7723831	7723925	95	C	2687CL0089	LTR/Copia	(0)	95	1	141032	1	No_ref_available

###263	8.3	0.0	0.0	Chr09	1847505	1847540	36	C	284CL0225	LTR/Copia	(0)	95	60	140119	1	No_ref_available

###795	3.2	0.0	0.0	Chr09	1847857	1847951	95	+	284CL0225	LTR/Copia	1	95	(0)	140122	1	No_ref_available

###840	14.8	4.8	8.7	Chr09	7722189	7722610	413	+	3029CL0089	LTR/Copia	1	413	(0)	141030	1	No_ref_available

###846/846	9.800	1.900	0.500	Chr09	7723866	7724135	95	+	3029CL0089	LTR/Copia	1	95	(0)	141030/141030	2	No_ref_available
846	9.8	1.9	0.5	Chr09	7723866	7723977	60	+	3029CL0089	LTR/Copia	1	60	(35)	141030	1
846	9.8	1.9	0.5	Chr09	7724073	7724135	35	+	3029CL0089	LTR/Copia	61	95	(0)	141030	1

###809	5.4	1.2	0.9	Chr09	7724138	7724273	145	+	3029CL0089	LTR/Copia	1	145	(268)	141030	1	No_ref_available

###586	18.0	6.3	8.9	Chr09	7724770	7724976	202	+	3029CL0089	LTR/Copia	212	413	(0)	141030	1	No_ref_available

###782	3.0	0.0	1.1	Chr09	1847972	1848090	94	C	307CL0225	LTR/Copia	(0)	95	2	140123	1	No_ref_available

###819	3.2	0.0	0.0	Chr09	10828594	10828688	95	C	309CL0225	LTR/Copia	(0)	95	1	141493	1	No_ref_available

###820	2.1	0.0	0.0	Chr09	9670609	9670703	95	C	3161CL0098	LTR/Copia	(0)	95	1	141340	1	No_ref_available

###808	4.2	0.0	0.0	Chr09	7723978	7724072	95	C	3226CL0089	LTR/Copia	(0)	95	1	141033	1	No_ref_available

###252	17.4	0.0	5.8	Chr09	69230729	69230783	52	C	33CL0250	LTR/Copia	(0)	95	44	159357	1	No_ref_available

###500	14.4	1.1	1.1	Chr09	69230797	69230887	91	C	33CL0250	LTR/Copia	(0)	95	5	159358	1	No_ref_available

###388	21.6	2.2	1.1	Chr09	69231054	69231142	90	+	33CL0250	LTR/Copia	1	90	(5)	159359	1	No_ref_available

###370	21.0	0.0	1.2	Chr09	69342298	69342379	81	C	33CL0250	LTR/Copia	(0)	95	15	159392	1	No_ref_available

###386	23.9	0.0	2.2	Chr09	69342547	69342640	92	+	33CL0250	LTR/Copia	1	92	(3)	159393	1	No_ref_available

###230	17.5	0.0	0.0	Chr09	69349744	69349783	40	C	33CL0250	LTR/Copia	(26)	69	30	159394	1	No_ref_available

###277	25.0	0.0	1.4	Chr09	69349986	69350058	72	+	33CL0250	LTR/Copia	2	73	(22)	159395	1	No_ref_available

###388	19.5	0.0	2.4	Chr09	69378451	69378534	82	C	33CL0250	LTR/Copia	(0)	95	14	159402	1	No_ref_available

###381	20.5	3.8	1.2	Chr09	69378680	69378758	81	+	33CL0250	LTR/Copia	15	95	(0)	159403	1	No_ref_available

###403	23.4	1.1	1.1	Chr09	69381401	69381495	95	+	33CL0250	LTR/Copia	1	95	(0)	159404	1	No_ref_available

###438	21.5	1.1	1.1	Chr09	69501299	69501392	94	+	33CL0250	LTR/Copia	2	95	(0)	159451	1	No_ref_available

###393	16.3	3.2	3.2	Chr09	69506734	69506828	95	+	33CL0250	LTR/Copia	1	95	(0)	159455	1	No_ref_available

###449	15.9	7.9	1.1	Chr09	69507917	69508005	95	C	33CL0250	LTR/Copia	(0)	95	1	159456	1	No_ref_available

###341	25.5	1.0	2.1	Chr09	69508169	69508264	95	+	33CL0250	LTR/Copia	1	95	(0)	159457	1	No_ref_available

###529	14.9	1.0	2.1	Chr09	69510100	69510195	95	C	33CL0250	LTR/Copia	(0)	95	1	159458	1	No_ref_available

###278	28.7	1.0	2.1	Chr09	69510281	69510376	95	+	33CL0250	LTR/Copia	1	95	(0)	159459	1	No_ref_available

###336	18.2	5.6	2.1	Chr09	69512199	69512288	93	C	33CL0250	LTR/Copia	(0)	95	3	159460	1	No_ref_available

###377	20.2	3.3	2.2	Chr09	69512429	69512519	92	+	33CL0250	LTR/Copia	3	94	(1)	159461	1	No_ref_available

###516	14.8	1.1	1.1	Chr09	69523274	69523362	89	C	33CL0250	LTR/Copia	(0)	95	7	159463	1	No_ref_available

###420	15.5	1.4	0.0	Chr09	69523523	69523593	72	+	33CL0250	LTR/Copia	24	95	(0)	159464	1	No_ref_available

###867	0.0	0.0	0.0	Chr09	69528840	69528934	95	+	33CL0250	LTR/Copia	1	95	(0)	159465	1	No_ref_available

###278	20.3	3.4	0.0	Chr09	69637998	69638056	61	C	33CL0250	LTR/Copia	(0)	95	35	159502	1	No_ref_available

###237	33.0	1.1	0.0	Chr09	69643922	69644015	95	C	33CL0250	LTR/Copia	(0)	95	1	159503	1	No_ref_available

###294	25.1	0.0	5.9	Chr09	69644181	69644252	68	+	33CL0250	LTR/Copia	28	95	(0)	159504	1	No_ref_available

###379	27.4	0.0	1.1	Chr09	69674952	69675047	95	C	33CL0250	LTR/Copia	(0)	95	1	159506	1	No_ref_available

###287	25.9	2.4	1.2	Chr09	69675266	69675347	83	+	33CL0250	LTR/Copia	1	83	(12)	159507	1	No_ref_available

###441	20.2	1.0	3.2	Chr09	69702665	69702761	95	C	33CL0250	LTR/Copia	(0)	95	1	159514	1	No_ref_available

###448	18.1	0.0	1.2	Chr09	69702924	69703007	83	+	33CL0250	LTR/Copia	1	83	(12)	159515	1	No_ref_available

###322	25.6	1.1	2.3	Chr09	69704626	69704713	87	C	33CL0250	LTR/Copia	(0)	95	9	159516	1	No_ref_available

###406	23.4	1.1	1.1	Chr09	69704881	69704975	95	+	33CL0250	LTR/Copia	1	95	(0)	159517	1	No_ref_available

###319	23.1	2.1	2.1	Chr09	69707790	69707882	93	C	33CL0250	LTR/Copia	(0)	95	3	159518	1	No_ref_available

###329	26.6	1.1	1.1	Chr09	69708049	69708143	95	+	33CL0250	LTR/Copia	1	95	(0)	159519	1	No_ref_available

###819	3.2	0.0	0.0	Chr09	7729674	7729768	95	C	345CL0225	LTR/Copia	(0)	95	1	141039	1	No_ref_available

###644	12.6	0.0	0.0	Chr09	7884639	7884733	95	C	345CL0225	LTR/Copia	(0)	95	1	141073	1	No_ref_available

###671	9.8	0.0	0.0	Chr09	7885581	7885672	92	+	345CL0225	LTR/Copia	1	92	(3)	141077	1	No_ref_available

###829	2.1	0.0	0.0	Chr09	7729686	7729780	95	+	353CL0225	LTR/Copia	1	95	(0)	141040	1	No_ref_available

###255	16.4	9.8	0.0	Chr09	69287150	69287210	67	+	359CL0229	LTR/Copia	2	68	(27)	159372	1	No_ref_available

###489	18.0	0.0	0.0	Chr09	69337021	69337109	89	+	359CL0229	LTR/Copia	3	91	(4)	159390	1	No_ref_available

###359	23.7	0.0	0.0	Chr09	69337363	69337455	93	C	359CL0229	LTR/Copia	(2)	93	1	159391	1	No_ref_available

###242	20.5	7.2	0.0	Chr09	69367199	69367281	89	+	359CL0229	LTR/Copia	2	90	(5)	159400	1	No_ref_available

###229	25.0	3.1	0.0	Chr09	69367401	69367464	66	C	359CL0229	LTR/Copia	(24)	71	6	159401	1	No_ref_available

###389	22.2	0.0	1.1	Chr09	69407795	69407885	90	C	359CL0229	LTR/Copia	(5)	90	1	159406	1	No_ref_available

###331	22.4	0.0	0.0	Chr09	69467128	69467212	85	+	359CL0229	LTR/Copia	7	91	(4)	159445	1	No_ref_available

###846	0.0	0.0	0.0	Chr09	69468754	69468848	95	+	359CL0229	LTR/Copia	1	95	(0)	159446	1	No_ref_available

###389	23.9	0.0	0.0	Chr09	69504897	69504984	88	+	359CL0229	LTR/Copia	6	93	(2)	159452	1	No_ref_available

###526	15.2	0.0	0.0	Chr09	69505253	69505344	92	C	359CL0229	LTR/Copia	(3)	92	1	159453	1	No_ref_available

###245	19.6	0.0	0.0	Chr09	69505429	69505479	51	+	359CL0229	LTR/Copia	21	71	(24)	159454	1	No_ref_available

###231	26.2	2.5	0.0	Chr09	69634157	69634236	82	+	359CL0229	LTR/Copia	2	83	(12)	159501	1	No_ref_available

###276	25.8	1.1	0.0	Chr09	69680711	69680803	94	+	359CL0229	LTR/Copia	1	94	(1)	159508	1	No_ref_available

###424	21.0	0.0	0.0	Chr09	69681051	69681131	81	C	359CL0229	LTR/Copia	(0)	95	15	159509	1	No_ref_available

###829	0.0	0.0	0.0	Chr09	1847648	1847742	95	+	371CL0225	LTR/Copia	1	95	(0)	140120	1	No_ref_available

###802	0.0	0.0	0.0	Chr09	1847676	1847770	95	C	416CL0225	LTR/Copia	(0)	95	1	140121	1	No_ref_available

###842	0.0	0.0	0.0	Chr09	1094689	1094783	95	+	757CL0128	LTR/Copia	1	95	(0)	139996	1	No_ref_available

###634	10.5	0.0	0.0	Chr09	699136	699230	95	C	801CL0128	LTR/Copia	(0)	95	1	139928	1	No_ref_available

###809	0.0	0.0	0.0	Chr09	825253	825347	95	+	801CL0128	LTR/Copia	1	95	(0)	139939	1	No_ref_available

###416	32.5	3.4	1.9	Chr09	55638986	55639372	325	C	ANGELA1_AT_I-int	LTR/Copia	(1194)	4132	3808	154843	1	No_ref_available

###228	6.2	4.6	1.5	Chr09	30840950	30841014	67	+	ATCOPIA28_I-int	LTR/Copia	672	738	(3968)	146100	1	No_ref_available

###240	26.2	7.1	0.0	Chr09	30438786	30438869	90	C	COP2_I_MT-int	LTR/Copia	(3905)	2397	2308	145962	1	No_ref_available

###255	12.3	0.0	9.8	Chr09	33034953	33034997	41	+	COP8_I_MT-int	LTR/Copia	3484	3524	(944)	146889	1	No_ref_available

###248	12.6	0.0	10.0	Chr09	65047963	65048006	40	C	COP8_I_MT-int	LTR/Copia	(944)	3524	3485	158177	1	No_ref_available

###513	31.6	8.4	0.3	Chr09	29870316	29870613	322	C	COPIA3-I_OS	LTR/Copia	(239)	4296	3975	145743	1	No_ref_available

###390	30.1	6.2	5.2	Chr09	63524338	63524971	937	+	COPIA3-I_OS	LTR/Copia	3123	4059	(1746)	157617	1	No_ref_available

###245	28.9	3.2	3.2	Chr09	63525610	63525702	93	+	COPIA3-I_OS	LTR/Copia	3786	3878	(237)	157617	1	No_ref_available

###456	33.8	3.2	2.7	Chr09	61076636	61077068	199	+	Copia-100_Mad-I	LTR/Copia	5689	5887	(217)	156809	1	No_ref_available

###251	10.8	0.0	0.0	Chr09	20923396	20923432	37	C	Copia-101_GM-I	LTR/Copia	(4)	4147	4111	143451	1	No_ref_available

###1039/3130	22.534	6.702	0.850	Chr09	51076173	51077488	1195	C	Copia-10_CP-I	LTR/Copia	(3390)	1597	403	153314/153315	2	No_ref_available
1039	19.9	0.5	0.0	Chr09	51076173	51076368	197	C	Copia-10_CP-I	LTR/Copia	(3390)	1597	1401	153314	1
3130	23.0	7.8	1.0	Chr09	51076382	51077488	1181	C	Copia-10_CP-I	LTR/Copia	(3404)	1583	403	153315	1

###12492	18.4	0.5	0.1	Chr09	61252798	61255103	2316	C	Copia-10_CP-I	LTR/Copia	(1211)	3776	1461	156871	1	No_ref_available

###1880	4.7	0.0	0.0	Chr09	14931487	14931720	234	C	Copia-10_GR-LTR	LTR/Copia	(0)	234	1	142280	1	1.000

###438/662/340/269	33.904	3.090	2.725	Chr09	37097181	37099554	1329	C	Copia-10_GR-I	LTR/Copia	(273)	3832	1495	148448/148448/148448/148448	4	0.292
438	36.9	2.2	1.4	Chr09	37097181	37097595	418	C	Copia-10_GR-I	LTR/Copia	(273)	3832	3415	148448	1
662	32.8	3.6	3.6	Chr09	37097966	37098385	420	C	Copia-10_GR-I	LTR/Copia	(1061)	3017	2598	148448	1
340	30.6	4.9	4.5	Chr09	37098930	37099237	309	C	Copia-10_GR-I	LTR/Copia	(1923)	2182	1874	148448	1
269	33.1	0.6	0.6	Chr09	37099373	37099554	182	C	Copia-10_GR-I	LTR/Copia	(2429)	1676	1495	148448	1

###37130	0.0	0.0	0.0	Chr09	40245039	40249116	4078	C	Copia-10_GR-I	LTR/Copia	(0)	4078	1	149855	1	0.897

###34193	3.7	0.0	1.0	Chr09	64032064	64036178	4076	+	Copia-10_GR-I	LTR/Copia	1	4076	(2)	157810	1	0.897

###5355	23.3	3.2	1.2	Chr09	56111080	56112435	1384	C	Copia-11_CP-I	LTR/Copia	(3)	4127	2744	155004	1	No_ref_available

###19156	24.2	0.8	1.2	Chr09	8672002	8676294	4278	C	Copia-11_GR-I	LTR/Copia	(0)	4314	37	141178	1	0.914

###3074/3292	32.061	3.156	3.687	Chr09	23356710	23361079	3996	+	Copia-11_GR-I	LTR/Copia	56	4239	(75)	144014/144014	2	0.854
3074	32.1	3.9	4.9	Chr09	23356710	23359161	2416	+	Copia-11_GR-I	LTR/Copia	56	2471	(2010)	144014	1
3292	32.0	2.0	1.8	Chr09	23359503	23361079	1580	+	Copia-11_GR-I	LTR/Copia	2660	4239	(75)	144014	1

###19232	24.4	1.2	1.0	Chr09	25212673	25216949	4284	+	Copia-11_GR-I	LTR/Copia	31	4314	(0)	144415	1	0.915

###243	22.4	8.3	3.2	Chr09	31628761	31628880	126	+	Copia-11_GR-I	LTR/Copia	2330	2455	(1859)	146417	1	0.027

###37365	0.0	0.0	0.0	Chr09	21018107	21022211	4105	C	Copia-12_GR-I	LTR/Copia	(0)	4105	1	143471	1	0.916

###12124	2.4	0.0	0.0	Chr09	37120379	37121765	1387	+	Copia-12_GR-I	LTR/Copia	2719	4105	(0)	148458	1	0.310

###33927	4.4	0.2	0.1	Chr09	44587488	44591582	4103	+	Copia-12_GR-I	LTR/Copia	1	4103	(2)	151362	1	0.916

###25553/9173	4.542	0.454	0.100	Chr09	60098474	60102672	4105	C	Copia-12_GR-I	LTR/Copia	(0)	4105	1	156450/156451	2	0.916
25553	4.3	0.4	0.1	Chr09	60098474	60101553	3090	C	Copia-12_GR-I	LTR/Copia	(0)	4105	1016	156450	1
9173	5.2	0.6	0.1	Chr09	60101543	60102672	1136	C	Copia-12_GR-I	LTR/Copia	(2969)	1136	1	156451	1

###18538	21.4	1.3	2.1	Chr09	1701586	1705681	4061	C	Copia-12_JC-I	LTR/Copia	(0)	4061	1	140099	1	No_ref_available

###472/322	22.200	12.384	2.232	Chr09	19285865	19286244	474	C	Copia-12_TC-I	LTR/Copia	(3395)	1923	1320	143142/143142	2	No_ref_available
472	19.2	18.1	2.8	Chr09	19285865	19286085	373	C	Copia-12_TC-I	LTR/Copia	(3395)	1923	1551	143142	1
322	28.7	0.0	1.0	Chr09	19286143	19286244	101	C	Copia-12_TC-I	LTR/Copia	(4128)	1420	1320	143142	1

###409/293	29.150	11.278	1.413	Chr09	21526282	21527005	554	+	Copia-12_TC-I	LTR/Copia	1626	2596	(2952)	143582/143582	2	No_ref_available
409	30.2	12.8	1.4	Chr09	21526282	21526718	486	+	Copia-12_TC-I	LTR/Copia	1626	2111	(3075)	143582	1
293	22.4	1.5	1.5	Chr09	21526938	21527005	68	+	Copia-12_TC-I	LTR/Copia	2529	2596	(2952)	143582	1

###422/522	23.187	12.483	1.415	Chr09	21829820	21830216	518	+	Copia-12_TC-I	LTR/Copia	1320	1927	(3391)	143624/143624	2	No_ref_available
422	27.5	1.7	0.0	Chr09	21829820	21829939	122	+	Copia-12_TC-I	LTR/Copia	1320	1441	(4107)	143624	1
522	21.1	17.7	2.1	Chr09	21829969	21830216	396	+	Copia-12_TC-I	LTR/Copia	1532	1927	(3391)	143624	1

