Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###262/231	10.345	0.000	0.000	Chr10	552768	576781	77	C	EnSpm-12_OS	DNA/EnSpmCACTA	(6700)	5903	5827	159811/159820	2	0.006
816	11.8	6.8	6.5	Chr10	646544	646925	383	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5989)	2818	2436	159830	1
277	17.2	1.5	1.5	Chr10	649305	649369	65	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8740)	67	3	159832	1

###236/232	16.544	6.500	3.372	Chr10	647496	649555	206	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6108)	2699	3	159831/159833	2	0.023
236	15.2	8.1	3.5	Chr10	647496	647631	142	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6108)	2699	2558	159831	1
232	19.4	3.1	3.1	Chr10	649492	649555	64	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	3	159833	1

###7788/31464	10.333	1.878	2.666	Chr10	5236062	5242886	6370	+	EnSpm-1_GR	DNA/EnSpmCACTA	2201	8807	(0)	160778/160779	2	0.723
7788	13.3	2.1	6.3	Chr10	5236062	5237763	1565	+	EnSpm-1_GR	DNA/EnSpmCACTA	2201	3765	(5042)	160778	1
31464	9.3	1.8	1.4	Chr10	5238001	5242886	4805	+	EnSpm-1_GR	DNA/EnSpmCACTA	4003	8807	(0)	160779	1

###8360/25888	3.002	0.160	0.834	Chr10	5559565	5564017	4426	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	4345	160848/160848	2	0.503
8360	3.7	0.3	2.3	Chr10	5559565	5560879	1392	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7416	160848	1
25888	2.7	0.1	0.2	Chr10	5560980	5564017	3034	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1429)	7378	4345	160848	1

###225	6.2	6.2	0.0	Chr10	5567010	5567041	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	160849	1	0.004

###231/5076	6.775	0.539	4.936	Chr10	5683976	5685567	731	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	160861/160862	2	0.083
231	19.4	2.9	4.3	Chr10	5683976	5684045	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	70	(8737)	160861	1
5076	5.5	0.3	5.0	Chr10	5684875	5685567	662	+	EnSpm-1_GR	DNA/EnSpmCACTA	8146	8807	(0)	160862	1

###225	8.8	2.9	0.0	Chr10	5714708	5714741	35	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8772)	35	1	160867	1	0.004

###239	3.1	6.2	0.0	Chr10	5714985	5715016	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	160868	1	0.004

###11636/9296/9782	11.075	2.127	2.294	Chr10	5785752	5792397	5395	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2124	160883/160883/160884	3	0.613
11636	13.5	3.4	2.5	Chr10	5785752	5788163	2334	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6474	160883	1
9296	6.6	0.3	0.1	Chr10	5788264	5789469	1209	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2383)	6424	5216	160883	1
9782	10.8	1.6	3.6	Chr10	5790709	5792397	1852	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4832)	3975	2124	160884	1

###228	11.8	0.0	0.0	Chr10	5797567	5797600	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	160885	1	0.004

###246/1015/4137/8643/5416/8762	13.582	5.228	4.646	Chr10	5880205	5892748	4416	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	7468	(1339)	160908/160909/160910/160911/160912/160913	6	0.501
246	26.1	1.4	0.0	Chr10	5880205	5880273	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	70	(8737)	160908	1
1015	14.8	8.0	7.4	Chr10	5887028	5887619	628	+	EnSpm-1_GR	DNA/EnSpmCACTA	2202	2829	(5978)	160909	1
4137	8.4	0.0	0.0	Chr10	5888302	5888860	559	+	EnSpm-1_GR	DNA/EnSpmCACTA	3067	3625	(5182)	160910	1
8643	4.2	0.1	0.1	Chr10	5889269	5890307	1039	+	EnSpm-1_GR	DNA/EnSpmCACTA	4034	5072	(3735)	160911	1
5416	6.7	0.1	0.3	Chr10	5890543	5891260	717	+	EnSpm-1_GR	DNA/EnSpmCACTA	5308	6024	(2783)	160912	1
8762	12.3	1.6	0.5	Chr10	5891361	5892748	1403	+	EnSpm-1_GR	DNA/EnSpmCACTA	6066	7468	(1339)	160913	1

###237	0.0	6.7	0.0	Chr10	6909638	6909667	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	161204	1	0.004

###237/253/1081/1870	16.548	3.149	3.127	Chr10	6911377	6926189	997	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	161205/161209/161210/161211	4	0.113
237	23.1	4.5	1.5	Chr10	6911377	6911442	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	69	(8738)	161205	1
253	10.5	1.4	4.4	Chr10	6925091	6925160	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	2391	2458	(6349)	161209	1
1081	17.0	5.0	8.0	Chr10	6925248	6925790	528	+	EnSpm-1_GR	DNA/EnSpmCACTA	2305	2832	(5975)	161210	1
1870	13.6	9.1	1.1	Chr10	6925789	6926189	487	+	EnSpm-1_GR	DNA/EnSpmCACTA	8321	8807	(0)	161211	1

###1532/7503/22543/4401	5.108	1.430	0.998	Chr10	6912244	6918880	5102	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2126	161206/161207/161207/161208	4	0.579
1532	5.0	1.3	1.3	Chr10	6912244	6912467	224	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8584	161206	1
7503	4.5	1.0	0.3	Chr10	6913209	6914171	970	C	EnSpm-1_GR	DNA/EnSpmCACTA	(988)	7819	6850	161207	1
22543	3.4	0.1	0.3	Chr10	6914272	6916974	2697	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1989)	6818	4122	161207	1
4401	10.4	5.5	3.7	Chr10	6917798	6918880	1211	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5471)	3336	2126	161208	1

###13769	12.5	3.1	1.0	Chr10	7582419	7584862	2602	+	EnSpm-1_GR	DNA/EnSpmCACTA	6206	8807	(0)	161418	1	0.295

###36353	5.7	1.2	0.9	Chr10	8510086	8515412	5342	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1372)	7435	2094	161643	1	0.607

###26802/1498/261	4.604	2.152	0.670	Chr10	8669414	8675597	3842	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	161692/161693/161694	3	0.436
26802	3.2	0.7	0.0	Chr10	8669414	8672612	3221	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5587	161692	1
1498	11.3	11.2	4.5	Chr10	8672615	8673133	552	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5991)	2816	2265	161693	1
261	19.1	1.4	2.9	Chr10	8675528	8675597	69	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	2	161694	1

###6702/2822/2598	18.229	3.875	1.779	Chr10	9003306	9009037	2561	C	EnSpm-1_GR	DNA/EnSpmCACTA	(207)	8600	2900	161795/161795/161797	3	0.291
6702	18.2	4.0	2.4	Chr10	9003306	9004761	1480	C	EnSpm-1_GR	DNA/EnSpmCACTA	(207)	8600	7121	161795	1
2822	17.8	4.8	0.8	Chr10	9007977	9008560	607	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1681)	7126	6520	161795	1
2598	19.8	0.0	0.0	Chr10	9008558	9009037	480	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5428)	3379	2900	161797	1

###1891	16.4	1.1	1.6	Chr10	9057005	9057369	363	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1688)	7119	6757	161814	1	0.041

###5938/611/4632/867	12.642	2.318	3.614	Chr10	9874907	9890159	2455	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2226	162117/162117/162122/162123	4	0.279
5938	12.8	2.4	3.8	Chr10	9874907	9876255	1392	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7416	162117	1
611	13.1	1.0	0.0	Chr10	9888408	9888503	97	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1386)	7421	7325	162117	1
4632	5.8	0.0	0.0	Chr10	9889166	9889739	574	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2183)	6624	6051	162122	1
867	16.4	6.0	11.1	Chr10	9889743	9890159	398	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6184)	2623	2226	162123	1

###235	15.0	0.0	0.0	Chr10	9894850	9894889	40	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	40	(8767)	162125	1	0.005

###261/38766/10224	3.662	0.789	1.099	Chr10	10357468	10366941	6238	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	162268/162269/162270	3	0.708
261	17.9	5.6	5.6	Chr10	10357468	10357538	71	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	71	(8736)	162268	1
38766	3.3	0.8	1.0	Chr10	10360379	10365280	4894	+	EnSpm-1_GR	DNA/EnSpmCACTA	2265	7158	(1649)	162269	1
10224	4.6	0.3	1.3	Chr10	10365657	10366941	1273	+	EnSpm-1_GR	DNA/EnSpmCACTA	7535	8807	(0)	162270	1

###254	14.3	6.0	6.0	Chr10	10357550	10357616	67	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	67	(8740)	162268	1	0.008

###250/1528/8800	11.794	4.909	10.347	Chr10	12706428	12711921	1998	+	EnSpm-1_GR	DNA/EnSpmCACTA	7	7818	(989)	163013/163017/163018	3	0.227
250	15.5	5.0	3.3	Chr10	12706428	12706487	61	+	EnSpm-1_GR	DNA/EnSpmCACTA	7	67	(8740)	163013	1
1528	13.4	6.1	13.5	Chr10	12709719	12710776	817	+	EnSpm-1_GR	DNA/EnSpmCACTA	2066	2882	(5925)	163017	1
8800	5.1	0.5	0.2	Chr10	12710805	12711921	1120	+	EnSpm-1_GR	DNA/EnSpmCACTA	6699	7818	(989)	163018	1

###254	25.0	3.5	2.3	Chr10	12707639	12707724	87	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	88	(8719)	163014	1	0.010

###249	12.2	2.4	0.0	Chr10	12707882	12707922	42	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	44	(8763)	163015	1	0.005

###253	26.9	1.5	0.0	Chr10	12708259	12708325	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	70	(8737)	163016	1	0.008

###7050/13068	5.036	2.354	0.896	Chr10	12826003	12830940	2631	+	EnSpm-1_GR	DNA/EnSpmCACTA	3826	8807	(0)	163041/163042	2	0.299
7050	5.5	0.1	0.1	Chr10	12826003	12826876	874	+	EnSpm-1_GR	DNA/EnSpmCACTA	3826	4699	(4108)	163041	1
13068	4.8	3.5	1.3	Chr10	12829221	12830940	1757	+	EnSpm-1_GR	DNA/EnSpmCACTA	7051	8807	(0)	163042	1

###19297/491	4.824	1.490	1.502	Chr10	13321749	13326509	2547	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	163224/163225	2	0.289
19297	3.1	1.4	1.0	Chr10	13321749	13324105	2365	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6443	163224	1
491	26.1	2.6	7.7	Chr10	13326319	13326509	182	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8625)	182	1	163225	1

###241/27272	3.120	0.395	1.476	Chr10	14477662	14483000	3345	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	163665/163666	2	0.380
241	12.0	0.0	7.1	Chr10	14477662	14477706	42	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	43	(8764)	163665	1
27272	3.0	0.4	1.4	Chr10	14479664	14483000	3303	+	EnSpm-1_GR	DNA/EnSpmCACTA	5505	8807	(0)	163666	1

###266/5242	14.094	2.935	5.053	Chr10	15217822	15221308	1257	+	EnSpm-1_GR	DNA/EnSpmCACTA	5	8807	(0)	163924/163930	2	0.143
266	24.2	1.6	0.0	Chr10	15217822	15217883	63	+	EnSpm-1_GR	DNA/EnSpmCACTA	5	67	(8740)	163924	1
5242	13.6	3.0	5.3	Chr10	15220040	15221308	1194	+	EnSpm-1_GR	DNA/EnSpmCACTA	7614	8807	(0)	163930	1

###258	27.6	1.3	0.0	Chr10	15217985	15218060	77	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	77	(8730)	163925	1	0.009

###247/303	21.876	4.301	2.801	Chr10	15218068	15218878	76	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	76	(8731)	163925/163928	2	0.009
247	28.8	1.5	0.0	Chr10	15218068	15218133	67	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	67	(8740)	163925	1
303	15.7	6.8	5.3	Chr10	15218805	15218878	75	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	76	(8731)	163928	1

###275	24.2	1.6	0.0	Chr10	15218273	15218334	63	+	EnSpm-1_GR	DNA/EnSpmCACTA	5	67	(8740)	163926	1	0.007

###244	27.7	1.5	0.0	Chr10	15218520	15218584	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	67	(8740)	163927	1	0.007

###301	24.6	1.5	0.0	Chr10	15218970	15219034	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	163929	1	0.007

###2462/15880	6.876	2.833	2.645	Chr10	15653585	15657022	3330	+	EnSpm-1_GR	DNA/EnSpmCACTA	2106	8807	(0)	164114/164115	2	0.378
2462	15.3	6.7	8.1	Chr10	15653585	15654649	882	+	EnSpm-1_GR	DNA/EnSpmCACTA	2106	2987	(5820)	164114	1
15880	3.1	1.1	0.2	Chr10	15654647	15657022	2448	+	EnSpm-1_GR	DNA/EnSpmCACTA	6360	8807	(0)	164115	1

###273	25.4	1.5	0.0	Chr10	15993646	15993712	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	70	(8737)	164231	1	0.008

###2249/40274/1578	6.058	2.847	0.844	Chr10	16030528	16037242	6651	+	EnSpm-1_GR	DNA/EnSpmCACTA	934	8807	(0)	164240/164241/164242	3	0.755
2249	1.8	1.1	0.3	Chr10	16030528	16030814	289	+	EnSpm-1_GR	DNA/EnSpmCACTA	934	1222	(7585)	164240	1
40274	6.3	3.0	0.9	Chr10	16030815	16036919	6137	+	EnSpm-1_GR	DNA/EnSpmCACTA	1584	7720	(1087)	164241	1
1578	4.9	0.9	0.0	Chr10	16037020	16037242	225	+	EnSpm-1_GR	DNA/EnSpmCACTA	8583	8807	(0)	164242	1

###243/2316	12.166	1.148	0.505	Chr10	16621268	16623457	551	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	8807	(0)	164452/164453	2	0.063
243	27.4	1.4	0.0	Chr10	16621268	16621340	74	+	EnSpm-1_GR	DNA/EnSpmCACTA	3	76	(8731)	164452	1
2316	9.3	1.1	0.6	Chr10	16623070	16623457	477	+	EnSpm-1_GR	DNA/EnSpmCACTA	8331	8807	(0)	164453	1

###50582/1027	5.746	1.060	1.501	Chr10	16854865	16863546	7092	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	164525/164526	2	0.805
50582	4.6	0.9	1.3	Chr10	16854865	16861459	6695	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2113	164525	1
1027	24.6	3.7	4.8	Chr10	16863146	16863546	397	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8410)	397	1	164526	1

###241	29.3	0.0	0.0	Chr10	16863721	16863795	75	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	3	164527	1	0.009

###232	23.8	8.1	9.3	Chr10	17455218	17455402	183	+	EnSpm-1_GR	DNA/EnSpmCACTA	2625	2807	(6000)	164727	1	0.021

###43650/6912/245	5.628	1.481	0.598	Chr10	17680151	17692235	6622	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2	164792/164792/164793	3	0.752
43650	4.3	0.9	0.0	Chr10	17680151	17685436	5331	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	3477	164792	1
6912	10.7	3.9	3.0	Chr10	17688596	17689838	1230	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5323)	3484	2255	164792	1
245	20.9	2.9	4.3	Chr10	17692166	17692235	69	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	2	164793	1

###235	20.6	1.4	2.9	Chr10	17692408	17692477	69	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8737)	70	2	164794	1	0.008

###43338/271	9.266	1.951	1.951	Chr10	18969330	18978306	6676	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	165218/165219	2	0.758
43338	9.1	1.9	1.9	Chr10	18969330	18975960	6589	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2219	165218	1
271	21.9	5.8	5.8	Chr10	18978220	18978306	87	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8720)	87	1	165219	1

###1625/854	32.138	4.702	3.521	Chr10	19347936	19349773	1718	+	EnSpm-1_GR	DNA/EnSpmCACTA	3509	5320	(3487)	165317/165318	2	0.195
1625	31.3	5.7	4.0	Chr10	19347936	19348956	1037	+	EnSpm-1_GR	DNA/EnSpmCACTA	3509	4545	(4262)	165317	1
854	33.4	3.2	2.8	Chr10	19349096	19349773	681	+	EnSpm-1_GR	DNA/EnSpmCACTA	4640	5320	(3487)	165318	1

###291/16087	4.687	1.831	0.721	Chr10	19604679	19607915	2159	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	8807	(0)	165426/165427	2	0.245
291	9.9	2.7	4.1	Chr10	19604679	19604752	73	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	1809	(6998)	165426	1
16087	4.5	1.8	0.6	Chr10	19605855	19607915	2086	+	EnSpm-1_GR	DNA/EnSpmCACTA	6722	8807	(0)	165427	1

###251/48293	5.491	1.405	2.384	Chr10	20898024	20908437	7119	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	165890/165891	2	0.808
251	19.1	2.1	0.0	Chr10	20898024	20898070	48	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	48	(8759)	165890	1
48293	5.4	1.4	2.4	Chr10	20901386	20908437	7071	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	8807	(0)	165891	1

###244/2313/10217/28062	8.537	4.752	1.724	Chr10	22397602	22406826	5826	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	8807	(0)	166423/166424/166425/166426	4	0.662
244	9.1	0.0	0.0	Chr10	22397602	22397634	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	2	34	(8773)	166423	1
2313	14.1	10.5	3.1	Chr10	22400181	22401047	1034	+	EnSpm-1_GR	DNA/EnSpmCACTA	1992	3025	(5782)	166424	1
10217	2.7	0.1	0.0	Chr10	22401600	22402776	1178	+	EnSpm-1_GR	DNA/EnSpmCACTA	3591	4768	(4039)	166425	1
28062	4.9	0.7	1.0	Chr10	22403235	22406826	3581	+	EnSpm-1_GR	DNA/EnSpmCACTA	5227	8807	(0)	166426	1

###10699/24712	5.427	1.950	2.842	Chr10	23449122	23454436	4827	+	EnSpm-1_GR	DNA/EnSpmCACTA	2004	8807	(0)	166823/166824	2	0.548
10699	7.9	3.1	5.2	Chr10	23449122	23451383	1763	+	EnSpm-1_GR	DNA/EnSpmCACTA	2004	3766	(5041)	166823	1
24712	3.6	1.1	1.1	Chr10	23451374	23454436	3064	+	EnSpm-1_GR	DNA/EnSpmCACTA	5744	8807	(0)	166824	1

###265	23.6	1.4	1.4	Chr10	23487596	23487668	73	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8734)	73	1	166838	1	0.008

###7056/3445/1372	14.163	2.350	2.255	Chr10	27071037	27087010	2605	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2424	168153/168158/168159	3	0.296
7056	14.7	2.9	2.7	Chr10	27071037	27072557	1593	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7215	168153	1
3445	13.0	0.7	0.5	Chr10	27086011	27086568	559	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1588)	7219	6661	168158	1
1372	11.4	3.7	7.2	Chr10	27086554	27087010	458	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5926)	2881	2424	168159	1

###3983/6454	5.127	2.263	0.582	Chr10	27216522	27217982	1384	+	EnSpm-1_GR	DNA/EnSpmCACTA	7423	8807	(0)	168209/168210	2	0.157
3983	3.6	0.8	0.2	Chr10	27216522	27217016	498	+	EnSpm-1_GR	DNA/EnSpmCACTA	7423	7920	(887)	168209	1
6454	6.0	3.1	0.8	Chr10	27217117	27217982	886	+	EnSpm-1_GR	DNA/EnSpmCACTA	7922	8807	(0)	168210	1

###40332	4.5	0.9	2.0	Chr10	27602898	27608294	5275	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1467)	7340	2066	168345	1	0.599

###34499	3.1	0.2	0.4	Chr10	27795910	27800016	4101	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	4707	168407	1	0.466

###229	12.5	0.0	0.0	Chr10	27801339	27801370	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	32	(8775)	168408	1	0.004

###371	17.3	3.6	2.9	Chr10	30480779	30480915	138	+	EnSpm-1_GR	DNA/EnSpmCACTA	8557	8694	(113)	169374	1	0.016

###35268	13.2	3.8	0.7	Chr10	30667573	30673511	6663	+	EnSpm-1_GR	DNA/EnSpmCACTA	2143	8805	(2)	169450	1	0.757

###242	3.2	3.2	0.0	Chr10	30724282	30724312	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8775)	32	1	169475	1	0.004

###256	19.7	4.8	3.1	Chr10	30724324	30724386	64	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	3	169476	1	0.007

###14634/5925/1093/269	15.259	1.302	0.911	Chr10	30881350	30888824	3809	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1024)	7783	2572	169534/169534/169534/169539	4	0.432
14634	15.3	1.9	0.1	Chr10	30881350	30883862	2558	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1024)	7783	5226	169534	1
5925	15.8	0.0	2.5	Chr10	30883880	30884904	1000	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3630)	5177	4178	169534	1
1093	11.8	0.0	0.0	Chr10	30888563	30888715	153	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4624)	4183	4031	169534	1
269	12.9	1.8	10.6	Chr10	30888712	30888824	104	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6132)	2675	2572	169539	1

###248/45318	10.002	1.484	2.859	Chr10	31200030	31207430	7058	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	8807	(0)	169655/169656	2	0.801
248	19.3	0.0	8.2	Chr10	31200030	31200108	73	+	EnSpm-1_GR	DNA/EnSpmCACTA	1737	1809	(6998)	169655	1
45318	9.9	1.5	2.8	Chr10	31200224	31207430	6985	+	EnSpm-1_GR	DNA/EnSpmCACTA	1823	8807	(0)	169656	1

###40562	9.8	1.7	1.4	Chr10	31562020	31568236	6196	+	EnSpm-1_GR	DNA/EnSpmCACTA	2612	8807	(0)	169785	1	0.704

###253	3.0	3.0	0.0	Chr10	33739902	33739934	34	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8774	170841	1	0.004

###21271	5.8	3.9	1.1	Chr10	33741658	33744519	2941	+	EnSpm-1_GR	DNA/EnSpmCACTA	5867	8807	(0)	170842	1	0.334

###11494/21002	5.175	1.818	0.718	Chr10	33956155	33963170	4524	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2428	170924/170925	2	0.514
11494	5.6	2.0	0.9	Chr10	33956155	33957893	1812	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6996	170924	1
21002	4.9	1.7	0.6	Chr10	33960490	33963170	2712	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3668)	5139	2428	170925	1

###34935	6.1	2.1	0.3	Chr10	34975664	34980240	4656	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	4152	171441	1	0.529

###253	3.0	3.0	0.0	Chr10	34987119	34987151	34	+	EnSpm-1_GR	DNA/EnSpmCACTA	8774	8807	(0)	171442	1	0.004

###240	4.7	9.3	0.0	Chr10	34987397	34987439	47	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8761	171443	1	0.005

###267/777/13092	10.761	2.944	4.072	Chr10	37415342	37419523	2533	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	172476/172477/172478	3	0.288
267	20.6	2.8	4.3	Chr10	37415342	37415412	70	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	70	(8737)	172476	1
777	13.4	4.4	7.9	Chr10	37417095	37417460	354	+	EnSpm-1_GR	DNA/EnSpmCACTA	2460	2813	(5994)	172477	1
13092	6.8	1.7	0.7	Chr10	37417486	37419523	2109	+	EnSpm-1_GR	DNA/EnSpmCACTA	6699	8807	(0)	172478	1

###879/3116/738/15615	5.051	5.012	0.908	Chr10	37625540	37629079	3278	+	EnSpm-1_GR	DNA/EnSpmCACTA	2124	8807	(0)	172581/172582/172583/172584	4	0.372
879	7.2	18.9	4.6	Chr10	37625540	37625962	481	+	EnSpm-1_GR	DNA/EnSpmCACTA	2124	2604	(6203)	172581	1
